"","Spell","Rune"
"2363","Ignore Pain","Ignorance is Bliss"
"2364","Battle Rage","Bloodshed"
"2365","Wrath of the Berserker","Striding Giant"
"2366","War Cry","Impunity"
"2367","Superstition","Passive"
"2368","Berserker Rage","Passive"
"2369","Tough as Nails","Passive"
"2370","Boon of Bul-Kathos","Passive"
"2371","Earthquake","Cave-In"
"2372","Leap","Death from Above"
"2373","Wrath of the Berserker","Insanity"
"2374","War Cry","Impunity"
"2375","Battle Rage","Marauder's Rage"
"2376","Sprint","Forced March"
"2377","Boon of Bul-Kathos","Passive"
"2378","Berserker Rage","Passive"
"2379","Earthen Might","Passive"
"2380","Rampage","Passive"
"2381","Call of the Ancients","Together as One"
"2382","Furious Charge","Battering Ram"
"2383","Ignore Pain","Iron Hide"
"2384","Battle Rage","Into the Fray"
"2385","Wrath of the Berserker","Striding Giant"
"2386","War Cry","Impunity"
"2387","Boon of Bul-Kathos","Passive"
"2388","Berserker Rage","Passive"
"2389","Superstition","Passive"
"2390","Tough as Nails","Passive"
"2391","Frenzy","Maniac"
"2392","Furious Charge","Battering Ram"
"2393","Battle Rage","Bloodshed"
"2394","Ignore Pain","Iron Hide"
"2395","Wrath of the Berserker","Insanity"
"2396","Call of the Ancients","The Council Rises"
"2397","Boon of Bul-Kathos","Passive"
"2398","Brawler","Passive"
"2399","Rampage","Passive"
"2400","Berserker Rage","Passive"
"2401","Frenzy","Maniac"
"2402","Furious Charge","Battering Ram"
"2403","Sprint","Marathon"
"2404","Ignore Pain","Ignorance is Bliss"
"2405","Call of the Ancients","The Council Rises"
"2406","Wrath of the Berserker","Insanity"
"2407","Brawler","Passive"
"2408","Rampage","Passive"
"2409","Berserker Rage","Passive"
"2410","Boon of Bul-Kathos","Passive"
"2411","Frenzy","Maniac"
"2412","Furious Charge","Battering Ram"
"2413","Wrath of the Berserker","Insanity"
"2414","Call of the Ancients","The Council Rises"
"2415","War Cry","Impunity"
"2416","Battle Rage","Bloodshed"
"2417","Ruthless","Passive"
"2418","Berserker Rage","Passive"
"2419","Boon of Bul-Kathos","Passive"
"2420","Rampage","Passive"
"2421","Call of the Ancients","The Council Rises"
"2422","Whirlwind","Dust Devils"
"2423","Wrath of the Berserker","Insanity"
"2424","Battle Rage","Marauder's Rage"
"2425","War Cry","Impunity"
"2426","Furious Charge","Merciless Assault"
"2427","Rampage","Passive"
"2428","Ruthless","Passive"
"2429","Boon of Bul-Kathos","Passive"
"2430","Superstition","Passive"
"2431","Call of the Ancients","Together as One"
"2432","Furious Charge","Battering Ram"
"2433","Battle Rage","Bloodshed"
"2434","Ignore Pain","Ignorance is Bliss"
"2435","Wrath of the Berserker","Striding Giant"
"2436","War Cry","Impunity"
"2437","Tough as Nails","Passive"
"2438","Boon of Bul-Kathos","Passive"
"2439","Berserker Rage","Passive"
"2440","Superstition","Passive"
"2441","Frenzy","Maniac"
"2442","Furious Charge","Merciless Assault"
"2443","Battle Rage","Bloodshed"
"2444","War Cry","Impunity"
"2445","Wrath of the Berserker","Insanity"
"2446","Call of the Ancients","The Council Rises"
"2447","Superstition","Passive"
"2448","Berserker Rage","Passive"
"2449","Rampage","Passive"
"2450","Boon of Bul-Kathos","Passive"
"2451","Frenzy","Maniac"
"2452","Furious Charge","Battering Ram"
"2453","Battle Rage","Into the Fray"
"2454","Ignore Pain","Iron Hide"
"2455","Call of the Ancients","Together as One"
"2456","Wrath of the Berserker","Insanity"
"2457","Ruthless","Passive"
"2458","Brawler","Passive"
"2459","Boon of Bul-Kathos","Passive"
"2460","Berserker Rage","Passive"
"2461","Frenzy","Maniac"
"2462","Furious Charge","Battering Ram"
"2463","Call of the Ancients","The Council Rises"
"2464","Wrath of the Berserker","Insanity"
"2465","Battle Rage","Bloodshed"
"2466","Ignore Pain","Ignorance is Bliss"
"2467","Boon of Bul-Kathos","Passive"
"2468","Berserker Rage","Passive"
"2469","Rampage","Passive"
"2470","Weapons Master","Passive"
"2471","Frenzy","Maniac"
"2472","Furious Charge","Battering Ram"
"2473","Wrath of the Berserker","Insanity"
"2474","Ignore Pain","Ignorance is Bliss"
"2475","Battle Rage","Bloodshed"
"2476","Call of the Ancients","The Council Rises"
"2477","Boon of Bul-Kathos","Passive"
"2478","Ruthless","Passive"
"2479","Brawler","Passive"
"2480","Berserker Rage","Passive"
"2481","Frenzy","Maniac"
"2482","Furious Charge","Battering Ram"
"2483","Wrath of the Berserker","Insanity"
"2484","Battle Rage","Bloodshed"
"2485","Call of the Ancients","The Council Rises"
"2486","War Cry","Impunity"
"2487","Berserker Rage","Passive"
"2488","Ruthless","Passive"
"2489","Rampage","Passive"
"2490","Boon of Bul-Kathos","Passive"
"2491","Frenzy","Maniac"
"2492","Furious Charge","Battering Ram"
"2493","Ignore Pain","Iron Hide"
"2494","Battle Rage","Bloodshed"
"2495","Call of the Ancients","The Council Rises"
"2496","Wrath of the Berserker","Insanity"
"2497","Ruthless","Passive"
"2498","Berserker Rage","Passive"
"2499","Superstition","Passive"
"2500","Boon of Bul-Kathos","Passive"
"2501","Frenzy","Maniac"
"2502","Ignore Pain","Ignorance is Bliss"
"2503","Furious Charge","Battering Ram"
"2504","Battle Rage","Bloodshed"
"2505","Call of the Ancients","The Council Rises"
"2506","Wrath of the Berserker","Insanity"
"2507","Berserker Rage","Passive"
"2508","Boon of Bul-Kathos","Passive"
"2509","Ruthless","Passive"
"2510","Superstition","Passive"
"2511","Frenzy","Maniac"
"2512","Furious Charge","Battering Ram"
"2513","War Cry","Impunity"
"2514","Battle Rage","Bloodshed"
"2515","Call of the Ancients","Together as One"
"2516","Wrath of the Berserker","Insanity"
"2517","Berserker Rage","Passive"
"2518","Tough as Nails","Passive"
"2519","Superstition","Passive"
"2520","Nerves of Steel","Passive"
"2521","Call of the Ancients","Together as One"
"2522","Furious Charge","Battering Ram"
"2523","Ignore Pain","Ignorance is Bliss"
"2524","Wrath of the Berserker","Insanity"
"2525","Battle Rage","Bloodshed"
"2526","War Cry","Impunity"
"2527","Ruthless","Passive"
"2528","Brawler","Passive"
"2529","Boon of Bul-Kathos","Passive"
"2530","Berserker Rage","Passive"
"2531","Earthquake","Cave-In"
"2532","Leap","Death from Above"
"2533","Ignore Pain","Iron Hide"
"2534","Ground Stomp","Wrenching Smash"
"2535","Wrath of the Berserker","Insanity"
"2536","Call of the Ancients","Together as One"
"2537","Brawler","Passive"
"2538","Rampage","Passive"
"2539","Berserker Rage","Passive"
"2540","Boon of Bul-Kathos","Passive"
"2541","Rend","Bloodbath"
"2542","Whirlwind","Blood Funnel"
"2543","Sprint","Marathon"
"2544","Call of the Ancients","Ancients' Fury"
"2545","Battle Rage","Bloodshed"
"2546","War Cry","Impunity"
"2547","Berserker Rage","Passive"
"2548","Unforgiving","Passive"
"2549","Rampage","Passive"
"2550","Ruthless","Passive"
"2551","Frenzy","Maniac"
"2552","Furious Charge","Battering Ram"
"2553","Battle Rage","Bloodshed"
"2554","Ignore Pain","Ignorance is Bliss"
"2555","Call of the Ancients","The Council Rises"
"2556","Wrath of the Berserker","Insanity"
"2557","Superstition","Passive"
"2558","Berserker Rage","Passive"
"2559","Boon of Bul-Kathos","Passive"
"2560","Ruthless","Passive"
"2561","Ground Stomp","Trembling Stomp"
"2562","Seismic Slam","Stagger"
"2563","Leap","Death from Above"
"2564","Wrath of the Berserker","Insanity"
"2565","Call of the Ancients","Together as One"
"2566","Battle Rage","Bloodshed"
"2567","Rampage","Passive"
"2568","Boon of Bul-Kathos","Passive"
"2569","Ruthless","Passive"
"2570","Unforgiving","Passive"
"2571","Frenzy","Smite"
"2572","Whirlwind","Wind Shear"
"2573","Sprint","Run Like the Wind"
"2574","Leap","Death from Above"
"2575","Earthquake","The Mountain's Call"
"2576","Call of the Ancients","Together as One"
"2577","Superstition","Passive"
"2578","Ruthless","Passive"
"2579","Brawler","Passive"
"2580","Rampage","Passive"
"2581","Rend","Bloodbath"
"2582","Whirlwind","Dust Devils"
"2583","Battle Rage","Bloodshed"
"2584","Call of the Ancients","Ancients' Fury"
"2585","War Cry","Impunity"
"2586","Wrath of the Berserker","Insanity"
"2587","Superstition","Passive"
"2588","Unforgiving","Passive"
"2589","Ruthless","Passive"
"2590","Weapons Master","Passive"
"2591","Earthquake","Molten Fury"
"2592","Leap","Death from Above"
"2593","Threatening Shout","Demoralize"
"2594","Ignore Pain","Iron Hide"
"2595","Wrath of the Berserker","Insanity"
"2596","Battle Rage","Marauder's Rage"
"2597","Boon of Bul-Kathos","Passive"
"2598","Berserker Rage","Passive"
"2599","Ruthless","Passive"
"2600","Tough as Nails","Passive"
"2601","Frenzy","Maniac"
"2602","Furious Charge","Battering Ram"
"2603","Ignore Pain","Iron Hide"
"2604","Battle Rage","Bloodshed"
"2605","Call of the Ancients","The Council Rises"
"2606","Wrath of the Berserker","Insanity"
"2607","Ruthless","Passive"
"2608","Berserker Rage","Passive"
"2609","Boon of Bul-Kathos","Passive"
"2610","Superstition","Passive"
"2611","Avalanche","Glacier"
"2612","Leap","Call of Arreat"
"2613","Battle Rage","Marauder's Rage"
"2614","Call of the Ancients","Together as One"
"2615","Earthquake","Molten Fury"
"2616","Wrath of the Berserker","Insanity"
"2617","Berserker Rage","Passive"
"2618","Weapons Master","Passive"
"2619","Earthen Might","Passive"
"2620","Ruthless","Passive"
"2621","Whirlwind","Dust Devils"
"2622","Sprint","Run Like the Wind"
"2623","War Cry","Impunity"
"2624","Battle Rage","Marauder's Rage"
"2625","Call of the Ancients","Ancients' Fury"
"2626","Overpower","Killing Spree"
"2627","Rampage","Passive"
"2628","Weapons Master","Passive"
"2629","Ruthless","Passive"
"2630","Brawler","Passive"
"2631","Seismic Slam","Shattered Ground"
"2632","Leap","Death from Above"
"2633","War Cry","Impunity"
"2634","Earthquake","Molten Fury"
"2635","Battle Rage","Swords to Ploughshares"
"2636","Wrath of the Berserker","Insanity"
"2637","Boon of Bul-Kathos","Passive"
"2638","Superstition","Passive"
"2639","Ruthless","Passive"
"2640","Earthen Might","Passive"
"2641","Frenzy","Maniac"
"2642","Call of the Ancients","The Council Rises"
"2643","Furious Charge","Battering Ram"
"2644","Sprint","Marathon"
"2645","Battle Rage","Bloodshed"
"2646","Wrath of the Berserker","Insanity"
"2647","Berserker Rage","Passive"
"2648","Ruthless","Passive"
"2649","Rampage","Passive"
"2650","Boon of Bul-Kathos","Passive"
"2651","Frenzy","Maniac"
"2652","Furious Charge","Battering Ram"
"2653","Ignore Pain","Ignorance is Bliss"
"2654","Battle Rage","Bloodshed"
"2655","Call of the Ancients","The Council Rises"
"2656","Wrath of the Berserker","Insanity"
"2657","Boon of Bul-Kathos","Passive"
"2658","Ruthless","Passive"
"2659","Berserker Rage","Passive"
"2660","Rampage","Passive"
"2661","Frenzy","Maniac"
"2662","Furious Charge","Battering Ram"
"2663","Ignore Pain","Iron Hide"
"2664","Battle Rage","Bloodshed"
"2665","War Cry","Impunity"
"2666","Wrath of the Berserker","Insanity"
"2667","Boon of Bul-Kathos","Passive"
"2668","Rampage","Passive"
"2669","Tough as Nails","Passive"
"2670","Superstition","Passive"
"2671","Frenzy","Maniac"
"2672","Furious Charge","Battering Ram"
"2673","War Cry","Impunity"
"2674","Battle Rage","Bloodshed"
"2675","Call of the Ancients","The Council Rises"
"2676","Wrath of the Berserker","Insanity"
"2677","Boon of Bul-Kathos","Passive"
"2678","Rampage","Passive"
"2679","Berserker Rage","Passive"
"2680","Ruthless","Passive"
"2681","Frenzy","Maniac"
"2682","Call of the Ancients","The Council Rises"
"2683","Furious Charge","Battering Ram"
"2684","Ignore Pain","Iron Hide"
"2685","Battle Rage","Bloodshed"
"2686","Wrath of the Berserker","Insanity"
"2687","Boon of Bul-Kathos","Passive"
"2688","Berserker Rage","Passive"
"2689","Rampage","Passive"
"2690","Superstition","Passive"
"2691","Frenzy","Maniac"
"2692","Furious Charge","Battering Ram"
"2693","Battle Rage","Bloodshed"
"2694","Ignore Pain","Ignorance is Bliss"
"2695","Wrath of the Berserker","Insanity"
"2696","Call of the Ancients","The Council Rises"
"2697","Rampage","Passive"
"2698","Berserker Rage","Passive"
"2699","Boon of Bul-Kathos","Passive"
"2700","Ruthless","Passive"
"2701","Frenzy","Maniac"
"2702","Furious Charge","Battering Ram"
"2703","Ignore Pain","Iron Hide"
"2704","Call of the Ancients","The Council Rises"
"2705","Battle Rage","Bloodshed"
"2706","Wrath of the Berserker","Insanity"
"2707","Ruthless","Passive"
"2708","Rampage","Passive"
"2709","Boon of Bul-Kathos","Passive"
"2710","Berserker Rage","Passive"
"2711","Whirlwind","Wind Shear"
"2712","Overpower","Killing Spree"
"2713","Hammer of the Ancients","Thunderstrike"
"2714","Sprint","Forced March"
"2715","Wrath of the Berserker","Insanity"
"2716","Call of the Ancients","Ancients' Fury"
"2717","Weapons Master","Passive"
"2718","Rampage","Passive"
"2719","Ruthless","Passive"
"2720","Brawler","Passive"
"2721","Call of the Ancients","Together as One"
"2722","Battle Rage","Bloodshed"
"2723","Furious Charge","Battering Ram"
"2724","War Cry","Impunity"
"2725","Ignore Pain","Iron Hide"
"2726","Wrath of the Berserker","Insanity"
"2727","Brawler","Passive"
"2728","Tough as Nails","Passive"
"2729","Rampage","Passive"
"2730","Superstition","Passive"
"2731","Frenzy","Maniac"
"2732","Furious Charge","Battering Ram"
"2733","Ignore Pain","Iron Hide"
"2734","Call of the Ancients","The Council Rises"
"2735","Battle Rage","Bloodshed"
"2736","Wrath of the Berserker","Insanity"
"2737","Ruthless","Passive"
"2738","Bloodthirst","Passive"
"2739","Boon of Bul-Kathos","Passive"
"2740","Superstition","Passive"
"2741","Frenzy","Maniac"
"2742","Furious Charge","Battering Ram"
"2743","Sprint","Forced March"
"2744","Wrath of the Berserker","Insanity"
"2745","Battle Rage","Bloodshed"
"2746","War Cry","Impunity"
"2747","Rampage","Passive"
"2748","Berserker Rage","Passive"
"2749","Boon of Bul-Kathos","Passive"
"2750","Brawler","Passive"
"2751","Frenzy","Maniac"
"2752","Furious Charge","Battering Ram"
"2753","Ignore Pain","Bravado"
"2754","Battle Rage","Bloodshed"
"2755","Call of the Ancients","The Council Rises"
"2756","Wrath of the Berserker","Striding Giant"
"2757","Relentless","Passive"
"2758","Superstition","Passive"
"2759","Boon of Bul-Kathos","Passive"
"2760","Tough as Nails","Passive"
"2761","Frenzy","Maniac"
"2762","War Cry","Impunity"
"2763","Battle Rage","Marauder's Rage"
"2764","Leap","Iron Impact"
"2765","Wrath of the Berserker","Insanity"
"2766","Call of the Ancients","The Council Rises"
"2767","Berserker Rage","Passive"
"2768","Boon of Bul-Kathos","Passive"
"2769","Bloodthirst","Passive"
"2770","Rampage","Passive"
"2771","Frenzy","Maniac"
"2772","Furious Charge","Battering Ram"
"2773","Ignore Pain","Iron Hide"
"2774","Battle Rage","Bloodshed"
"2775","Call of the Ancients","The Council Rises"
"2776","Wrath of the Berserker","Insanity"
"2777","Boon of Bul-Kathos","Passive"
"2778","Ruthless","Passive"
"2779","Berserker Rage","Passive"
"2780","Superstition","Passive"
"2781","Frenzy","Maniac"
"2782","Furious Charge","Battering Ram"
"2783","Call of the Ancients","The Council Rises"
"2784","Wrath of the Berserker","Insanity"
"2785","Battle Rage","Bloodshed"
"2786","Sprint","Run Like the Wind"
"2787","Rampage","Passive"
"2788","Brawler","Passive"
"2789","Berserker Rage","Passive"
"2790","Boon of Bul-Kathos","Passive"
"2791","Call of the Ancients","The Council Rises"
"2792","Furious Charge","Merciless Assault"
"2793","Ignore Pain","Ignorance is Bliss"
"2794","Battle Rage","Bloodshed"
"2795","War Cry","Impunity"
"2796","Wrath of the Berserker","Insanity"
"2797","Tough as Nails","Passive"
"2798","Superstition","Passive"
"2799","Ruthless","Passive"
"2800","Boon of Bul-Kathos","Passive"
"2801","Call of the Ancients","Together as One"
"2802","Furious Charge","Merciless Assault"
"2803","Sprint","Marathon"
"2804","Battle Rage","Bloodshed"
"2805","War Cry","Impunity"
"2806","Wrath of the Berserker","Striding Giant"
"2807","Rampage","Passive"
"2808","Brawler","Passive"
"2809","Superstition","Passive"
"2810","Boon of Bul-Kathos","Passive"
"2811","Furious Charge","Battering Ram"
"2812","Ignore Pain","Iron Hide"
"2813","War Cry","Impunity"
"2814","Battle Rage","Bloodshed"
"2815","Call of the Ancients","Together as One"
"2816","Wrath of the Berserker","Insanity"
"2817","Ruthless","Passive"
"2818","Boon of Bul-Kathos","Passive"
"2819","Berserker Rage","Passive"
"2820","Brawler","Passive"
"2821","Call of the Ancients","Together as One"
"2822","Battle Rage","Bloodshed"
"2823","Wrath of the Berserker","Striding Giant"
"2824","Furious Charge","Stamina"
"2825","Ignore Pain","Iron Hide"
"2826","War Cry","Impunity"
"2827","Berserker Rage","Passive"
"2828","Boon of Bul-Kathos","Passive"
"2829","Superstition","Passive"
"2830","Rampage","Passive"
"2831","Frenzy","Maniac"
"2832","Furious Charge","Stamina"
"2833","Battle Rage","Bloodshed"
"2834","Wrath of the Berserker","Insanity"
"2835","Call of the Ancients","Together as One"
"2836","Ignore Pain","Ignorance is Bliss"
"2837","Boon of Bul-Kathos","Passive"
"2838","Rampage","Passive"
"2839","Berserker Rage","Passive"
"2840","Brawler","Passive"
"2841","Frenzy","Maniac"
"2842","Call of the Ancients","The Council Rises"
"2843","Battle Rage","Bloodshed"
"2844","Ignore Pain","Iron Hide"
"2845","Furious Charge","Battering Ram"
"2846","Wrath of the Berserker","Insanity"
"2847","Boon of Bul-Kathos","Passive"
"2848","Berserker Rage","Passive"
"2849","Superstition","Passive"
"2850","Relentless","Passive"
"2851","Ground Stomp","Wrenching Smash"
"2852","Furious Charge","Merciless Assault"
"2853","Ignore Pain","Ignorance is Bliss"
"2854","Battle Rage","Bloodshed"
"2855","War Cry","Impunity"
"2856","Wrath of the Berserker","Insanity"
"2857","Superstition","Passive"
"2858","Berserker Rage","Passive"
"2859","Ruthless","Passive"
"2860","Brawler","Passive"
"2861","Seismic Slam","Shattered Ground"
"2862","Leap","Iron Impact"
"2863","Earthquake","Molten Fury"
"2864","War Cry","Invigorate"
"2865","Wrath of the Berserker","Insanity"
"2866","Battle Rage","Bloodshed"
"2867","Superstition","Passive"
"2868","Earthen Might","Passive"
"2869","Bloodthirst","Passive"
"2870","Boon of Bul-Kathos","Passive"
"2871","Frenzy","Maniac"
"2872","Furious Charge","Battering Ram"
"2873","Battle Rage","Bloodshed"
"2874","Call of the Ancients","The Council Rises"
"2875","Overpower","Killing Spree"
"2876","Wrath of the Berserker","Insanity"
"2877","Ruthless","Passive"
"2878","Berserker Rage","Passive"
"2879","Rampage","Passive"
"2880","Brawler","Passive"
"2881","Frenzy","Maniac"
"2882","Furious Charge","Battering Ram"
"2883","Wrath of the Berserker","Insanity"
"2884","Sprint","Marathon"
"2885","Battle Rage","Bloodshed"
"2886","Call of the Ancients","The Council Rises"
"2887","Boon of Bul-Kathos","Passive"
"2888","Rampage","Passive"
"2889","Berserker Rage","Passive"
"2890","Brawler","Passive"
"2891","Call of the Ancients","Together as One"
"2892","Furious Charge","Stamina"
"2893","Battle Rage","Bloodshed"
"2894","War Cry","Impunity"
"2895","Ignore Pain","Ignorance is Bliss"
"2896","Wrath of the Berserker","Insanity"
"2897","Boon of Bul-Kathos","Passive"
"2898","Berserker Rage","Passive"
"2899","Brawler","Passive"
"2900","Ruthless","Passive"
"2901","Frenzy","Maniac"
"2902","Furious Charge","Battering Ram"
"2903","Sprint","Marathon"
"2904","Wrath of the Berserker","Insanity"
"2905","War Cry","Impunity"
"2906","Call of the Ancients","The Council Rises"
"2907","Berserker Rage","Passive"
"2908","Brawler","Passive"
"2909","Ruthless","Passive"
"2910","Boon of Bul-Kathos","Passive"
"2911","Frenzy","Maniac"
"2912","Furious Charge","Battering Ram"
"2913","Ignore Pain","Ignorance is Bliss"
"2914","Battle Rage","Bloodshed"
"2915","Wrath of the Berserker","Insanity"
"2916","Call of the Ancients","The Council Rises"
"2917","Ruthless","Passive"
"2918","Berserker Rage","Passive"
"2919","Superstition","Passive"
"2920","Boon of Bul-Kathos","Passive"
"2921","Frenzy","Maniac"
"2922","Call of the Ancients","The Council Rises"
"2923","Battle Rage","Bloodshed"
"2924","Wrath of the Berserker","Insanity"
"2925","Furious Charge","Battering Ram"
"2926","Ignore Pain","Ignorance is Bliss"
"2927","Boon of Bul-Kathos","Passive"
"2928","Superstition","Passive"
"2929","Tough as Nails","Passive"
"2930","Berserker Rage","Passive"
"2931","Frenzy","Maniac"
"2932","Ignore Pain","Bravado"
"2933","Furious Charge","Battering Ram"
"2934","Battle Rage","Bloodshed"
"2935","Call of the Ancients","The Council Rises"
"2936","Wrath of the Berserker","Insanity"
"2937","Rampage","Passive"
"2938","Brawler","Passive"
"2939","Weapons Master","Passive"
"2940","Boon of Bul-Kathos","Passive"
"2941","Frenzy","Maniac"
"2942","Call of the Ancients","The Council Rises"
"2943","Ignore Pain","Ignorance is Bliss"
"2944","Battle Rage","Bloodshed"
"2945","Furious Charge","Battering Ram"
"2946","Wrath of the Berserker","Striding Giant"
"2947","Ruthless","Passive"
"2948","Berserker Rage","Passive"
"2949","Brawler","Passive"
"2950","Boon of Bul-Kathos","Passive"
"2951","Frenzy","Maniac"
"2952","Furious Charge","Battering Ram"
"2953","Ignore Pain","Ignorance is Bliss"
"2954","Battle Rage","Bloodshed"
"2955","Call of the Ancients","The Council Rises"
"2956","Wrath of the Berserker","Insanity"
"2957","Brawler","Passive"
"2958","Boon of Bul-Kathos","Passive"
"2959","Ruthless","Passive"
"2960","Berserker Rage","Passive"
"2961","Weapon Throw","Mighty Throw"
"2962","Call of the Ancients","Together as One"
"2963","Wrath of the Berserker","Insanity"
"2964","Earthquake","The Mountain's Call"
"2965","Battle Rage","Marauder's Rage"
"2966","Overpower","Killing Spree"
"2967","Superstition","Passive"
"2968","Berserker Rage","Passive"
"2969","Weapons Master","Passive"
"2970","Ruthless","Passive"
"2971","Frenzy","Maniac"
"2972","Sprint","Marathon"
"2973","Battle Rage","Bloodshed"
"2974","Furious Charge","Battering Ram"
"2975","Call of the Ancients","The Council Rises"
"2976","Wrath of the Berserker","Insanity"
"2977","Rampage","Passive"
"2978","Boon of Bul-Kathos","Passive"
"2979","Weapons Master","Passive"
"2980","Ruthless","Passive"
"2981","Frenzy","Maniac"
"2982","Wrath of the Berserker","Insanity"
"2983","Furious Charge","Battering Ram"
"2984","Call of the Ancients","The Council Rises"
"2985","Ignore Pain","Ignorance is Bliss"
"2986","Battle Rage","Bloodshed"
"2987","Ruthless","Passive"
"2988","Boon of Bul-Kathos","Passive"
"2989","Rampage","Passive"
"2990","Berserker Rage","Passive"
"2991","Call of the Ancients","The Council Rises"
"2992","War Cry","Impunity"
"2993","Ignore Pain","Iron Hide"
"2994","Furious Charge","Battering Ram"
"2995","Wrath of the Berserker","Insanity"
"2996","Battle Rage","Bloodshed"
"2997","Superstition","Passive"
"2998","Ruthless","Passive"
"2999","Boon of Bul-Kathos","Passive"
"3000","Rampage","Passive"
"3001","Call of the Ancients","Together as One"
"3002","Furious Charge","Battering Ram"
"3003","Ignore Pain","Iron Hide"
"3004","War Cry","Impunity"
"3005","Battle Rage","Bloodshed"
"3006","Wrath of the Berserker","Striding Giant"
"3007","Brawler","Passive"
"3008","Superstition","Passive"
"3009","Boon of Bul-Kathos","Passive"
"3010","Berserker Rage","Passive"
"3011","Call of the Ancients","The Council Rises"
"3012","Leap","Death from Above"
"3013","Sprint","Marathon"
"3014","Earthquake","Molten Fury"
"3015","Wrath of the Berserker","Insanity"
"3016","War Cry","Charge!"
"3017","Berserker Rage","Passive"
"3018","Boon of Bul-Kathos","Passive"
"3019","Brawler","Passive"
"3020","Rampage","Passive"
"3021","Frenzy","Maniac"
"3022","Furious Charge","Battering Ram"
"3023","Battle Rage","Bloodshed"
"3024","Ignore Pain","Iron Hide"
"3025","Wrath of the Berserker","Insanity"
"3026","Call of the Ancients","The Council Rises"
"3027","Ruthless","Passive"
"3028","Superstition","Passive"
"3029","Berserker Rage","Passive"
"3030","Boon of Bul-Kathos","Passive"
"3031","Whirlwind","Volcanic Eruption"
"3032","Overpower","Revel"
"3033","Sprint","Marathon"
"3034","Battle Rage","Bloodshed"
"3035","War Cry","Impunity"
"3036","Call of the Ancients","The Council Rises"
"3037","Tough as Nails","Passive"
"3038","Superstition","Passive"
"3039","Rampage","Passive"
"3040","Unforgiving","Passive"
"3041","Frenzy","Sidearm"
"3042","Furious Charge","Battering Ram"
"3043","Battle Rage","Bloodshed"
"3044","War Cry","Impunity"
"3045","Sprint","Marathon"
"3046","Rend","Mutilate"
"3047","Rampage","Passive"
"3048","Weapons Master","Passive"
"3049","Ruthless","Passive"
"3050","Berserker Rage","Passive"
"3051","Whirlwind","Volcanic Eruption"
"3052","Leap","Death from Above"
"3053","War Cry","Charge!"
"3054","Battle Rage","Marauder's Rage"
"3055","Earthquake","Molten Fury"
"3056","Wrath of the Berserker","Insanity"
"3057","Rampage","Passive"
"3058","Superstition","Passive"
"3059","Boon of Bul-Kathos","Passive"
"3060","Ruthless","Passive"
"3061","Frenzy","Maniac"
"3062","Furious Charge","Battering Ram"
"3063","Call of the Ancients","The Council Rises"
"3064","Ignore Pain","Ignorance is Bliss"
"3065","Battle Rage","Bloodshed"
"3066","Wrath of the Berserker","Insanity"
"3067","Ruthless","Passive"
"3068","Rampage","Passive"
"3069","Berserker Rage","Passive"
"3070","Boon of Bul-Kathos","Passive"
"3071","Frenzy","Maniac"
"3072","Furious Charge","Battering Ram"
"3073","Battle Rage","Bloodshed"
"3074","Call of the Ancients","Together as One"
"3075","Wrath of the Berserker","Slaughter"
"3076","Ignore Pain","Ignorance is Bliss"
"3077","Ruthless","Passive"
"3078","Superstition","Passive"
"3079","Boon of Bul-Kathos","Passive"
"3080","Berserker Rage","Passive"
"3081","Call of the Ancients","The Council Rises"
"3082","Furious Charge","Battering Ram"
"3083","War Cry","Impunity"
"3084","Battle Rage","Bloodshed"
"3085","Wrath of the Berserker","Insanity"
"3086","Ignore Pain","Ignorance is Bliss"
"3087","Superstition","Passive"
"3088","Berserker Rage","Passive"
"3089","Ruthless","Passive"
"3090","Boon of Bul-Kathos","Passive"
"3091","Call of the Ancients","The Council Rises"
"3092","Furious Charge","Battering Ram"
"3093","War Cry","Impunity"
"3094","Sprint","Marathon"
"3095","Battle Rage","Bloodshed"
"3096","Wrath of the Berserker","Insanity"
"3097","Ruthless","Passive"
"3098","Berserker Rage","Passive"
"3099","Rampage","Passive"
"3100","Boon of Bul-Kathos","Passive"
"3101","Seismic Slam","Shattered Ground"
"3102","Call of the Ancients","The Council Rises"
"3103","Leap","Death from Above"
"3104","Wrath of the Berserker","Insanity"
"3105","War Cry","Impunity"
"3106","Earthquake","Molten Fury"
"3107","Ruthless","Passive"
"3108","Boon of Bul-Kathos","Passive"
"3109","Rampage","Passive"
"3110","Brawler","Passive"
"3111","Call of the Ancients","The Council Rises"
"3112","Frenzy","Maniac"
"3113","War Cry","Impunity"
"3114","Furious Charge","Battering Ram"
"3115","Battle Rage","Bloodshed"
"3116","Wrath of the Berserker","Insanity"
"3117","Boon of Bul-Kathos","Passive"
"3118","Rampage","Passive"
"3119","Ruthless","Passive"
"3120","Berserker Rage","Passive"
"3121","Frenzy","Maniac"
"3122","Furious Charge","Battering Ram"
"3123","Battle Rage","Bloodshed"
"3124","Call of the Ancients","The Council Rises"
"3125","Ignore Pain","Ignorance is Bliss"
"3126","Wrath of the Berserker","Insanity"
"3127","Ruthless","Passive"
"3128","Berserker Rage","Passive"
"3129","Superstition","Passive"
"3130","Boon of Bul-Kathos","Passive"
"3131","Whirlwind","Hurricane"
"3132","Leap","Call of Arreat"
"3133","Wrath of the Berserker","Insanity"
"3134","Call of the Ancients","The Council Rises"
"3135","War Cry","Impunity"
