"","Spell","Rune"
"7626","Mantra of Healing","Boon of Inspiration"
"7627","Harmony","Passive"
"7628","Seize the Initiative","Passive"
"7629","Alacrity","Passive"
"7630","Beacon of Ytar","Passive"
"7631","Way of the Hundred Fists","Blazing Fists"
"7632","Mystic Ally","Fire Ally"
"7633","Dashing Strike","Radiance"
"7634","Epiphany","Desert Shroud"
"7635","Lashing Tail Kick","Vulture Claw Kick"
"7636","Mantra of Salvation","Agility"
"7637","Seize the Initiative","Passive"
"7638","Harmony","Passive"
"7639","Resolve","Passive"
"7640","Sixth Sense","Passive"
"7641","Way of the Hundred Fists","Fists of Fury"
"7642","Dashing Strike","Radiance"
"7643","Breath of Heaven","Infused with Light"
"7644","Sweeping Wind","Inner Storm"
"7645","Epiphany","Desert Shroud"
"7646","Mantra of Salvation","Agility"
"7647","Harmony","Passive"
"7648","Beacon of Ytar","Passive"
"7649","Alacrity","Passive"
"7650","Seize the Initiative","Passive"
"7651","Way of the Hundred Fists","Fists of Fury"
"7652","Dashing Strike","Blinding Speed"
"7653","Mantra of Salvation","Agility"
"7654","Sweeping Wind","Inner Storm"
"7655","Breath of Heaven","Infused with Light"
"7656","Epiphany","Desert Shroud"
"7657","Harmony","Passive"
"7658","Seize the Initiative","Passive"
"7659","Alacrity","Passive"
"7660","Beacon of Ytar","Passive"
"7661","Crippling Wave","Tsunami"
"7662","Mantra of Conviction","Annihilation"
"7663","Inner Sanctuary","Forbidden Palace"
"7664","Serenity","Ascension"
"7665","Dashing Strike","Way of the Falling Star"
"7666","Cyclone Strike","Implosion"
"7667","Chant of Resonance","Passive"
"7668","Harmony","Passive"
"7669","Beacon of Ytar","Passive"
"7670","The Guardian's Path","Passive"
"7671","Way of the Hundred Fists","Fists of Fury"
"7672","Dashing Strike","Radiance"
"7673","Epiphany","Desert Shroud"
"7674","Breath of Heaven","Infused with Light"
"7675","Sweeping Wind","Inner Storm"
"7676","Mantra of Conviction","Annihilation"
"7677","Beacon of Ytar","Passive"
"7678","Fleet Footed","Passive"
"7679","Momentum","Passive"
"7680","Seize the Initiative","Passive"
"7681","Way of the Hundred Fists","Fists of Fury"
"7682","Epiphany","Desert Shroud"
"7683","Breath of Heaven","Infused with Light"
"7684","Dashing Strike","Radiance"
"7685","Mantra of Salvation","Agility"
"7686","Sweeping Wind","Inner Storm"
"7687","Beacon of Ytar","Passive"
"7688","Harmony","Passive"
"7689","Seize the Initiative","Passive"
"7690","Alacrity","Passive"
"7691","Exploding Palm","Impending Doom"
"7692","Dashing Strike","Quicksilver"
"7693","Mantra of Conviction","Dishearten"
"7694","Serenity","Instant Karma"
"7695","Mystic Ally","Fire Ally"
"7696","Epiphany","Desert Shroud"
"7697","Harmony","Passive"
"7698","Beacon of Ytar","Passive"
"7699","Resolve","Passive"
"7700","Alacrity","Passive"
"7701","Way of the Hundred Fists","Fists of Fury"
"7702","Sweeping Wind","Inner Storm"
"7703","Dashing Strike","Radiance"
"7704","Epiphany","Desert Shroud"
"7705","Breath of Heaven","Infused with Light"
"7706","Mantra of Salvation","Hard Target"
"7707","Seize the Initiative","Passive"
"7708","Harmony","Passive"
"7709","Alacrity","Passive"
"7710","Beacon of Ytar","Passive"
"7711","Way of the Hundred Fists","Fists of Fury"
"7712","Breath of Heaven","Infused with Light"
"7713","Mystic Ally","Fire Ally"
"7714","Sweeping Wind","Inner Storm"
"7715","Mantra of Salvation","Agility"
"7716","Epiphany","Desert Shroud"
"7717","Alacrity","Passive"
"7718","Beacon of Ytar","Passive"
"7719","Seize the Initiative","Passive"
"7720","Harmony","Passive"
"7721","Way of the Hundred Fists","Fists of Fury"
"7722","Dashing Strike","Blinding Speed"
"7723","Breath of Heaven","Infused with Light"
"7724","Mantra of Salvation","Agility"
"7725","Epiphany","Desert Shroud"
"7726","Sweeping Wind","Inner Storm"
"7727","Seize the Initiative","Passive"
"7728","Harmony","Passive"
"7729","Beacon of Ytar","Passive"
"7730","Alacrity","Passive"
"7731","Way of the Hundred Fists","Fists of Fury"
"7732","Breath of Heaven","Infused with Light"
"7733","Dashing Strike","Way of the Falling Star"
"7734","Sweeping Wind","Inner Storm"
"7735","Mantra of Conviction","Annihilation"
"7736","Epiphany","Desert Shroud"
"7737","Harmony","Passive"
"7738","Seize the Initiative","Passive"
"7739","Beacon of Ytar","Passive"
"7740","Alacrity","Passive"
"7741","Way of the Hundred Fists","Fists of Fury"
"7742","Dashing Strike","Radiance"
"7743","Breath of Heaven","Infused with Light"
"7744","Sweeping Wind","Inner Storm"
"7745","Mantra of Conviction","Annihilation"
"7746","Epiphany","Desert Shroud"
"7747","Seize the Initiative","Passive"
"7748","Beacon of Ytar","Passive"
"7749","Harmony","Passive"
"7750","Alacrity","Passive"
"7751","Crippling Wave","Breaking Wave"
"7752","Dashing Strike","Radiance"
"7753","Cyclone Strike","Implosion"
"7754","Mantra of Salvation","Perseverance"
"7755","Serenity","Ascension"
"7756","Inner Sanctuary","Forbidden Palace"
"7757","Beacon of Ytar","Passive"
"7758","Unity","Passive"
"7759","Near Death Experience","Passive"
"7760","Exalted Soul","Passive"
"7761","Crippling Wave","Breaking Wave"
"7762","Serenity","Ascension"
"7763","Epiphany","Desert Shroud"
"7764","Cyclone Strike","Implosion"
"7765","Mantra of Salvation","Agility"
"7766","Inner Sanctuary","Forbidden Palace"
"7767","Beacon of Ytar","Passive"
"7768","Harmony","Passive"
"7769","Sixth Sense","Passive"
"7770","The Guardian's Path","Passive"
"7771","Way of the Hundred Fists","Fists of Fury"
"7772","Breath of Heaven","Infused with Light"
"7773","Mantra of Conviction","Intimidation"
"7774","Sweeping Wind","Inner Storm"
"7775","Dashing Strike","Radiance"
"7776","Epiphany","Desert Shroud"
"7777","Beacon of Ytar","Passive"
"7778","Alacrity","Passive"
"7779","Seize the Initiative","Passive"
"7780","Harmony","Passive"
"7781","Way of the Hundred Fists","Fists of Fury"
"7782","Dashing Strike","Radiance"
"7783","Breath of Heaven","Infused with Light"
"7784","Sweeping Wind","Inner Storm"
"7785","Mantra of Salvation","Agility"
"7786","Epiphany","Desert Shroud"
"7787","Beacon of Ytar","Passive"
"7788","Seize the Initiative","Passive"
"7789","Alacrity","Passive"
"7790","Harmony","Passive"
"7791","Way of the Hundred Fists","Fists of Fury"
"7792","Epiphany","Desert Shroud"
"7793","Sweeping Wind","Inner Storm"
"7794","Breath of Heaven","Infused with Light"
"7795","Dashing Strike","Blinding Speed"
"7796","Mantra of Conviction","Overawe"
"7797","Harmony","Passive"
"7798","Seize the Initiative","Passive"
"7799","Beacon of Ytar","Passive"
"7800","Alacrity","Passive"
"7801","Way of the Hundred Fists","Fists of Fury"
"7802","Sweeping Wind","Inner Storm"
"7803","Breath of Heaven","Infused with Light"
"7804","Dashing Strike","Radiance"
"7805","Mantra of Conviction","Annihilation"
"7806","Epiphany","Desert Shroud"
"7807","Harmony","Passive"
"7808","Sixth Sense","Passive"
"7809","Transcendence","Passive"
"7810","Beacon of Ytar","Passive"
"7811","Way of the Hundred Fists","Fists of Fury"
"7812","Breath of Heaven","Infused with Light"
"7813","Epiphany","Desert Shroud"
"7814","Dashing Strike","Way of the Falling Star"
"7815","Sweeping Wind","Inner Storm"
"7816","Mantra of Salvation","Agility"
"7817","Alacrity","Passive"
"7818","Seize the Initiative","Passive"
"7819","Harmony","Passive"
"7820","Beacon of Ytar","Passive"
"7821","Way of the Hundred Fists","Fists of Fury"
"7822","Breath of Heaven","Infused with Light"
"7823","Epiphany","Desert Shroud"
"7824","Dashing Strike","Way of the Falling Star"
"7825","Sweeping Wind","Inner Storm"
"7826","Mantra of Salvation","Agility"
"7827","Fleet Footed","Passive"
"7828","Alacrity","Passive"
"7829","Seize the Initiative","Passive"
"7830","Beacon of Ytar","Passive"
"7831","Way of the Hundred Fists","Fists of Fury"
"7832","Dashing Strike","Way of the Falling Star"
"7833","Epiphany","Desert Shroud"
"7834","Breath of Heaven","Infused with Light"
"7835","Mantra of Conviction","Overawe"
"7836","Sweeping Wind","Inner Storm"
"7837","Seize the Initiative","Passive"
"7838","Beacon of Ytar","Passive"
"7839","Alacrity","Passive"
"7840","Harmony","Passive"
"7841","Fists of Thunder","Quickening"
"7842","Epiphany","Desert Shroud"
"7843","Mantra of Salvation","Agility"
"7844","Dashing Strike","Blinding Speed"
"7845","Breath of Heaven","Infused with Light"
"7846","Sweeping Wind","Inner Storm"
"7847","Harmony","Passive"
"7848","Seize the Initiative","Passive"
"7849","Beacon of Ytar","Passive"
"7850","Alacrity","Passive"
"7851","Way of the Hundred Fists","Fists of Fury"
"7852","Breath of Heaven","Infused with Light"
"7853","Epiphany","Desert Shroud"
"7854","Mantra of Salvation","Agility"
"7855","Sweeping Wind","Inner Storm"
"7856","Dashing Strike","Radiance"
"7857","Harmony","Passive"
"7858","Seize the Initiative","Passive"
"7859","Alacrity","Passive"
"7860","Beacon of Ytar","Passive"
"7861","Way of the Hundred Fists","Fists of Fury"
"7862","Sweeping Wind","Inner Storm"
"7863","Breath of Heaven","Infused with Light"
"7864","Epiphany","Desert Shroud"
"7865","Dashing Strike","Radiance"
"7866","Mantra of Salvation","Agility"
"7867","Seize the Initiative","Passive"
"7868","Harmony","Passive"
"7869","Beacon of Ytar","Passive"
"7870","Alacrity","Passive"
"7871","Crippling Wave","Tsunami"
"7872","Dashing Strike","Blinding Speed"
"7873","Inner Sanctuary","Forbidden Palace"
"7874","Serenity","Ascension"
"7875","Cyclone Strike","Implosion"
"7876","Epiphany","Desert Shroud"
"7877","Harmony","Passive"
"7878","Beacon of Ytar","Passive"
"7879","The Guardian's Path","Passive"
"7880","Sixth Sense","Passive"
"7881","Way of the Hundred Fists","Fists of Fury"
"7882","Dashing Strike","Radiance"
"7883","Epiphany","Desert Shroud"
"7884","Breath of Heaven","Infused with Light"
"7885","Sweeping Wind","Inner Storm"
"7886","Mantra of Conviction","Overawe"
"7887","Alacrity","Passive"
"7888","Seize the Initiative","Passive"
"7889","Beacon of Ytar","Passive"
"7890","Harmony","Passive"
"7891","Way of the Hundred Fists","Fists of Fury"
"7892","Sweeping Wind","Inner Storm"
"7893","Dashing Strike","Radiance"
"7894","Breath of Heaven","Infused with Light"
"7895","Epiphany","Desert Shroud"
"7896","Mantra of Salvation","Agility"
"7897","Beacon of Ytar","Passive"
"7898","Harmony","Passive"
"7899","Seize the Initiative","Passive"
"7900","Alacrity","Passive"
"7901","Way of the Hundred Fists","Fists of Fury"
"7902","Mantra of Salvation","Agility"
"7903","Mystic Ally","Air Ally"
"7904","Dashing Strike","Blinding Speed"
"7905","Breath of Heaven","Infused with Light"
"7906","Sweeping Wind","Inner Storm"
"7907","Harmony","Passive"
"7908","Beacon of Ytar","Passive"
"7909","Alacrity","Passive"
"7910","Unity","Passive"
"7911","Way of the Hundred Fists","Fists of Fury"
"7912","Dashing Strike","Radiance"
"7913","Breath of Heaven","Infused with Light"
"7914","Sweeping Wind","Inner Storm"
"7915","Mantra of Salvation","Agility"
"7916","Epiphany","Desert Shroud"
"7917","Beacon of Ytar","Passive"
"7918","Harmony","Passive"
"7919","Seize the Initiative","Passive"
"7920","Sixth Sense","Passive"
"7921","Way of the Hundred Fists","Fists of Fury"
"7922","Dashing Strike","Radiance"
"7923","Mystic Ally","Fire Ally"
"7924","Breath of Heaven","Infused with Light"
"7925","Sweeping Wind","Inner Storm"
"7926","Mantra of Salvation","Agility"
"7927","Seize the Initiative","Passive"
"7928","Beacon of Ytar","Passive"
"7929","Harmony","Passive"
"7930","Alacrity","Passive"
"7931","Way of the Hundred Fists","Fists of Fury"
"7932","Dashing Strike","Radiance"
"7933","Breath of Heaven","Infused with Light"
"7934","Mantra of Salvation","Agility"
"7935","Sweeping Wind","Inner Storm"
"7936","Epiphany","Desert Shroud"
"7937","Seize the Initiative","Passive"
"7938","Harmony","Passive"
"7939","Beacon of Ytar","Passive"
"7940","Alacrity","Passive"
"7941","Crippling Wave","Breaking Wave"
"7942","Mantra of Healing","Time of Need"
"7943","Serenity","Ascension"
"7944","Cyclone Strike","Wall of Wind"
"7945","Inner Sanctuary","Forbidden Palace"
"7946","Epiphany","Desert Shroud"
"7947","Resolve","Passive"
"7948","Beacon of Ytar","Passive"
"7949","Harmony","Passive"
"7950","Near Death Experience","Passive"
"7951","Way of the Hundred Fists","Fists of Fury"
"7952","Epiphany","Desert Shroud"
"7953","Dashing Strike","Radiance"
"7954","Breath of Heaven","Infused with Light"
"7955","Sweeping Wind","Inner Storm"
"7956","Mantra of Salvation","Agility"
"7957","Beacon of Ytar","Passive"
"7958","Seize the Initiative","Passive"
"7959","Harmony","Passive"
"7960","Alacrity","Passive"
"7961","Fists of Thunder","Wind Blast"
"7962","Seven-Sided Strike","Sustained Attack"
"7963","Mantra of Salvation","Perseverance"
"7964","Dashing Strike","Radiance"
"7965","Cyclone Strike","Wall of Wind"
"7966","Mystic Ally","Fire Ally"
"7967","Transcendence","Passive"
"7968","Alacrity","Passive"
"7969","Determination","Passive"
"7970","Relentless Assault","Passive"
"7971","Way of the Hundred Fists","Fists of Fury"
"7972","Dashing Strike","Radiance"
"7973","Mantra of Conviction","Overawe"
"7974","Blinding Flash","Faith in the Light"
"7975","Breath of Heaven","Infused with Light"
"7976","Epiphany","Desert Shroud"
"7977","Harmony","Passive"
"7978","Determination","Passive"
"7979","Alacrity","Passive"
"7980","Seize the Initiative","Passive"
"7981","Crippling Wave","Tsunami"
"7982","Sweeping Wind","Master of Wind"
"7983","Exploding Palm","Impending Doom"
"7984","Dashing Strike","Radiance"
"7985","Cyclone Strike","Implosion"
"7986","Epiphany","Desert Shroud"
"7987","Alacrity","Passive"
"7988","Harmony","Passive"
"7989","Beacon of Ytar","Passive"
"7990","Relentless Assault","Passive"
"7991","Crippling Wave","Breaking Wave"
"7992","Serenity","Ascension"
"7993","Cyclone Strike","Implosion"
"7994","Inner Sanctuary","Forbidden Palace"
"7995","Epiphany","Desert Shroud"
"7996","Mantra of Conviction","Overawe"
"7997","Harmony","Passive"
"7998","Sixth Sense","Passive"
"7999","Beacon of Ytar","Passive"
"8000","Near Death Experience","Passive"
"8001","Crippling Wave","Breaking Wave"
"8002","Cyclone Strike","Implosion"
"8003","Mantra of Conviction","Dishearten"
"8004","Inner Sanctuary","Forbidden Palace"
"8005","Serenity","Ascension"
"8006","Epiphany","Desert Shroud"
"8007","Sixth Sense","Passive"
"8008","Harmony","Passive"
"8009","Beacon of Ytar","Passive"
"8010","Near Death Experience","Passive"
"8011","Crippling Wave","Breaking Wave"
"8012","Cyclone Strike","Implosion"
"8013","Epiphany","Desert Shroud"
"8014","Inner Sanctuary","Forbidden Palace"
"8015","Serenity","Ascension"
"8016","Mantra of Conviction","Overawe"
"8017","Harmony","Passive"
"8018","Sixth Sense","Passive"
"8019","Beacon of Ytar","Passive"
"8020","Near Death Experience","Passive"
"8021","Way of the Hundred Fists","Fists of Fury"
"8022","Epiphany","Desert Shroud"
"8023","Dashing Strike","Blinding Speed"
"8024","Sweeping Wind","Inner Storm"
"8025","Breath of Heaven","Infused with Light"
"8026","Mantra of Conviction","Overawe"
"8027","Seize the Initiative","Passive"
"8028","Harmony","Passive"
"8029","Beacon of Ytar","Passive"
"8030","Alacrity","Passive"
"8031","Way of the Hundred Fists","Fists of Fury"
"8032","Dashing Strike","Radiance"
"8033","Sweeping Wind","Inner Storm"
"8034","Breath of Heaven","Infused with Light"
"8035","Mantra of Conviction","Annihilation"
"8036","Epiphany","Desert Shroud"
"8037","Seize the Initiative","Passive"
"8038","Beacon of Ytar","Passive"
"8039","Alacrity","Passive"
"8040","Harmony","Passive"
"8041","Way of the Hundred Fists","Fists of Fury"
"8042","Sweeping Wind","Inner Storm"
"8043","Dashing Strike","Blinding Speed"
"8044","Epiphany","Desert Shroud"
"8045","Breath of Heaven","Infused with Light"
"8046","Mantra of Salvation","Agility"
"8047","Seize the Initiative","Passive"
"8048","Harmony","Passive"
"8049","Beacon of Ytar","Passive"
"8050","Alacrity","Passive"
"8051","Way of the Hundred Fists","Fists of Fury"
"8052","Mystic Ally","Air Ally"
"8053","Dashing Strike","Blinding Speed"
"8054","Epiphany","Desert Shroud"
"8055","Sweeping Wind","Inner Storm"
"8056","Mantra of Salvation","Agility"
"8057","Beacon of Ytar","Passive"
"8058","Unity","Passive"
"8059","Alacrity","Passive"
"8060","Harmony","Passive"
"8061","Tempest Rush","Flurry"
"8062","Blinding Flash","Faith in the Light"
"8063","Epiphany","Insight"
"8064","Mystic Ally","Air Ally"
"8065","Mantra of Conviction","Sweeping Wind"
"8066","Inner Storm","Beacon of Ytar"
"8067","Unity","Passive"
"8068","Momentum","Passive"
"8069","Exalted Soul","Passive"
"8070",NA,"Passive"
"8071","Way of the Hundred Fists","Fists of Fury"
"8072","Epiphany","Desert Shroud"
"8073","Breath of Heaven","Infused with Light"
"8074","Sweeping Wind","Inner Storm"
"8075","Mantra of Salvation","Agility"
"8076","Dashing Strike","Radiance"
"8077","Alacrity","Passive"
"8078","Seize the Initiative","Passive"
"8079","Beacon of Ytar","Passive"
"8080","Harmony","Passive"
"8081","Way of the Hundred Fists","Fists of Fury"
"8082","Dashing Strike","Radiance"
"8083","Breath of Heaven","Infused with Light"
"8084","Sweeping Wind","Inner Storm"
"8085","Mantra of Conviction","Overawe"
"8086","Epiphany","Desert Shroud"
"8087","Seize the Initiative","Passive"
"8088","Harmony","Passive"
"8089","Beacon of Ytar","Passive"
"8090","Alacrity","Passive"
"8091","Way of the Hundred Fists","Fists of Fury"
"8092","Wave of Light","Pillar of the Ancients"
"8093","Epiphany","Ascendance"
"8094","Dashing Strike","Quicksilver"
"8095","Cyclone Strike","Eye of the Storm"
"8096","Mantra of Conviction","Annihilation"
"8097","Momentum","Passive"
"8098","Beacon of Ytar","Passive"
"8099","Seize the Initiative","Passive"
"8100",NA,"Passive"
"8101","Fists of Thunder","Wind Blast"
"8102","Dashing Strike","Radiance"
"8103","Breath of Heaven","Infused with Light"
"8104","Epiphany","Desert Shroud"
"8105","Sweeping Wind","Master of Wind"
"8106","Mantra of Conviction","Intimidation"
"8107","Beacon of Ytar","Passive"
"8108","Alacrity","Passive"
"8109","Sixth Sense","Passive"
"8110","Harmony","Passive"
"8111","Way of the Hundred Fists","Fists of Fury"
"8112","Dashing Strike","Radiance"
"8113","Mantra of Salvation","Agility"
"8114","Breath of Heaven","Infused with Light"
"8115","Sweeping Wind","Inner Storm"
"8116","Epiphany","Desert Shroud"
"8117","Harmony","Passive"
"8118","Sixth Sense","Passive"
"8119","Alacrity","Passive"
"8120","Beacon of Ytar","Passive"
"8121","Way of the Hundred Fists","Fists of Fury"
"8122","Dashing Strike","Quicksilver"
"8123","Breath of Heaven","Infused with Light"
"8124","Mantra of Salvation","Agility"
"8125","Sweeping Wind","Inner Storm"
"8126","Epiphany","Desert Shroud"
"8127","Seize the Initiative","Passive"
"8128","Alacrity","Passive"
"8129","Beacon of Ytar","Passive"
"8130","Harmony","Passive"
"8131","Way of the Hundred Fists","Fists of Fury"
"8132","Sweeping Wind","Inner Storm"
"8133","Dashing Strike","Radiance"
"8134","Breath of Heaven","Infused with Light"
"8135","Mantra of Salvation","Agility"
"8136","Epiphany","Desert Shroud"
"8137","Seize the Initiative","Passive"
"8138","Harmony","Passive"
"8139","Alacrity","Passive"
"8140","Beacon of Ytar","Passive"
"8141","Crippling Wave","Breaking Wave"
"8142","Epiphany","Desert Shroud"
"8143","Mantra of Conviction","Dishearten"
"8144","Inner Sanctuary","Forbidden Palace"
"8145","Cyclone Strike","Implosion"
"8146","Serenity","Ascension"
"8147","Sixth Sense","Passive"
"8148","Harmony","Passive"
"8149","Near Death Experience","Passive"
"8150","Beacon of Ytar","Passive"
"8151","Way of the Hundred Fists","Hands of Lightning"
"8152","Breath of Heaven","Infused with Light"
"8153","Epiphany","Desert Shroud"
"8154","Dashing Strike","Blinding Speed"
"8155","Sweeping Wind","Inner Storm"
"8156","Mantra of Conviction","Annihilation"
"8157","Seize the Initiative","Passive"
"8158","Harmony","Passive"
"8159","Beacon of Ytar","Passive"
"8160","Alacrity","Passive"
"8161","Way of the Hundred Fists","Fists of Fury"
"8162","Dashing Strike","Radiance"
"8163","Epiphany","Desert Shroud"
"8164","Breath of Heaven","Infused with Light"
"8165","Sweeping Wind","Inner Storm"
"8166","Mantra of Salvation","Agility"
"8167","Seize the Initiative","Passive"
"8168","Beacon of Ytar","Passive"
"8169","Alacrity","Passive"
"8170","Harmony","Passive"
"8171","Way of the Hundred Fists","Fists of Fury"
"8172","Dashing Strike","Radiance"
"8173","Sweeping Wind","Inner Storm"
"8174","Mantra of Salvation","Agility"
"8175","Epiphany","Desert Shroud"
"8176","Breath of Heaven","Infused with Light"
"8177","Beacon of Ytar","Passive"
"8178","Harmony","Passive"
"8179","Seize the Initiative","Passive"
"8180","Alacrity","Passive"
"8181","Way of the Hundred Fists","Fists of Fury"
"8182","Dashing Strike","Radiance"
"8183","Epiphany","Desert Shroud"
"8184","Mantra of Salvation","Agility"
"8185","Sweeping Wind","Inner Storm"
"8186","Breath of Heaven","Infused with Light"
"8187","Alacrity","Passive"
"8188","Seize the Initiative","Passive"
"8189","Beacon of Ytar","Passive"
"8190","Harmony","Passive"
"8191","Way of the Hundred Fists","Fists of Fury"
"8192","Sweeping Wind","Inner Storm"
"8193","Breath of Heaven","Infused with Light"
"8194","Mantra of Salvation","Agility"
"8195","Dashing Strike","Radiance"
"8196","Epiphany","Desert Shroud"
"8197","Alacrity","Passive"
"8198","Sixth Sense","Passive"
"8199","Harmony","Passive"
"8200","Seize the Initiative","Passive"
"8201","Way of the Hundred Fists","Fists of Fury"
"8202","Mantra of Salvation","Agility"
"8203","Dashing Strike","Radiance"
"8204","Sweeping Wind","Inner Storm"
"8205","Epiphany","Desert Shroud"
"8206","Breath of Heaven","Infused with Light"
"8207","Seize the Initiative","Passive"
"8208","Alacrity","Passive"
"8209","Beacon of Ytar","Passive"
"8210","Harmony","Passive"
"8211","Fists of Thunder","Static Charge"
"8212","Wave of Light","Pillar of the Ancients"
"8213","Dashing Strike","Quicksilver"
"8214","Mantra of Salvation","Agility"
"8215","Sweeping Wind","Inner Storm"
"8216","Epiphany","Insight"
"8217","Seize the Initiative","Passive"
"8218","Alacrity","Passive"
"8219","Exalted Soul","Passive"
"8220","Harmony","Passive"
"8221","Way of the Hundred Fists","Fists of Fury"
"8222","Breath of Heaven","Infused with Light"
"8223","Epiphany","Desert Shroud"
"8224","Sweeping Wind","Inner Storm"
"8225","Mantra of Conviction","Intimidation"
"8226","Dashing Strike","Radiance"
"8227","Alacrity","Passive"
"8228","Seize the Initiative","Passive"
"8229","Beacon of Ytar","Passive"
"8230","Sixth Sense","Passive"
"8231","Way of the Hundred Fists","Fists of Fury"
"8232","Sweeping Wind","Inner Storm"
"8233","Epiphany","Desert Shroud"
"8234","Dashing Strike","Radiance"
"8235","Breath of Heaven","Infused with Light"
"8236","Mantra of Salvation","Agility"
"8237","Beacon of Ytar","Passive"
"8238","Alacrity","Passive"
"8239","Seize the Initiative","Passive"
"8240","Harmony","Passive"
"8241","Deadly Reach","Scattered Blows"
"8242","Dashing Strike","Barrage"
"8243","Mystic Ally","Fire Ally"
"8244","Sweeping Wind","Cyclone"
"8245","Lashing Tail Kick","Scorpion Sting"
"8246","Mantra of Conviction","Overawe"
"8247","Seize the Initiative","Passive"
"8248","Alacrity","Passive"
"8249","Harmony","Passive"
"8250",NA,"Passive"
"8251","Way of the Hundred Fists","Fists of Fury"
"8252","Breath of Heaven","Infused with Light"
"8253","Epiphany","Desert Shroud"
"8254","Dashing Strike","Radiance"
"8255","Sweeping Wind","Inner Storm"
"8256","Mantra of Conviction","Annihilation"
"8257","Alacrity","Passive"
"8258","Beacon of Ytar","Passive"
"8259","Harmony","Passive"
"8260","Seize the Initiative","Passive"
"8261","Way of the Hundred Fists","Fists of Fury"
"8262","Dashing Strike","Radiance"
"8263","Sweeping Wind","Inner Storm"
"8264","Mantra of Healing","Time of Need"
"8265","Breath of Heaven","Infused with Light"
"8266","Epiphany","Desert Shroud"
"8267","Seize the Initiative","Passive"
"8268","Harmony","Passive"
"8269","Alacrity","Passive"
"8270","Beacon of Ytar","Passive"
"8271","Fists of Thunder","Quickening"
"8272","Dashing Strike","Blinding Speed"
"8273","Epiphany","Insight"
"8274","Breath of Heaven","Infused with Light"
"8275","Sweeping Wind","Inner Storm"
"8276","Mantra of Salvation","Agility"
"8277","Alacrity","Passive"
"8278","Seize the Initiative","Passive"
"8279","Harmony","Passive"
"8280","Beacon of Ytar","Passive"
"8281","Way of the Hundred Fists","Fists of Fury"
"8282","Epiphany","Desert Shroud"
"8283","Cyclone Strike","Wall of Wind"
"8284","Dashing Strike","Radiance"
"8285","Mantra of Salvation","Agility"
"8286","Breath of Heaven","Infused with Light"
"8287","Seize the Initiative","Passive"
"8288","Near Death Experience","Passive"
"8289","Transcendence","Passive"
"8290","Alacrity","Passive"
"8291","Way of the Hundred Fists","Fists of Fury"
"8292","Dashing Strike","Radiance"
"8293","Mantra of Salvation","Agility"
"8294","Breath of Heaven","Infused with Light"
"8295","Sweeping Wind","Inner Storm"
"8296","Epiphany","Desert Shroud"
"8297","Alacrity","Passive"
"8298","Seize the Initiative","Passive"
"8299","Harmony","Passive"
"8300","Beacon of Ytar","Passive"
"8301","Way of the Hundred Fists","Fists of Fury"
"8302","Epiphany","Desert Shroud"
"8303","Breath of Heaven","Infused with Light"
"8304","Dashing Strike","Radiance"
"8305","Sweeping Wind","Inner Storm"
"8306","Mantra of Healing","Time of Need"
"8307","Alacrity","Passive"
"8308","Seize the Initiative","Passive"
"8309","Beacon of Ytar","Passive"
"8310","Harmony","Passive"
"8311","Way of the Hundred Fists","Fists of Fury"
"8312","Sweeping Wind","Inner Storm"
"8313","Mantra of Conviction","Overawe"
"8314","Epiphany","Desert Shroud"
"8315","Serenity","Peaceful Repose"
"8316","Dashing Strike","Radiance"
"8317","Beacon of Ytar","Passive"
"8318","Near Death Experience","Passive"
"8319","Seize the Initiative","Passive"
"8320","Harmony","Passive"
"8321","Way of the Hundred Fists","Fists of Fury"
"8322","Dashing Strike","Radiance"
"8323","Sweeping Wind","Inner Storm"
"8324","Breath of Heaven","Infused with Light"
"8325","Mantra of Healing","Time of Need"
"8326","Epiphany","Desert Shroud"
"8327","Alacrity","Passive"
"8328","Beacon of Ytar","Passive"
"8329","Harmony","Passive"
"8330","Seize the Initiative","Passive"
"8331","Way of the Hundred Fists","Fists of Fury"
"8332","Sweeping Wind","Inner Storm"
"8333","Epiphany","Insight"
"8334","Mystic Ally","Fire Ally"
"8335","Mantra of Conviction","Annihilation"
"8336","Dashing Strike","Radiance"
"8337","Seize the Initiative","Passive"
"8338","Alacrity","Passive"
"8339","Harmony","Passive"
"8340","Beacon of Ytar","Passive"
"8341","Cyclone Strike","Implosion"
"8342","Tempest Rush","Northern Breeze"
"8343","Sweeping Wind","Inner Storm"
"8344","Blinding Flash","Faith in the Light"
"8345","Mystic Ally","Air Ally"
"8346","Epiphany","Insight"
"8347","Chant of Resonance","Passive"
"8348","Harmony","Passive"
"8349","Exalted Soul","Passive"
"8350","Beacon of Ytar","Passive"
"8351","Way of the Hundred Fists","Fists of Fury"
"8352","Dashing Strike","Radiance"
"8353","Sweeping Wind","Inner Storm"
"8354","Mantra of Salvation","Agility"
"8355","Breath of Heaven","Infused with Light"
"8356","Epiphany","Desert Shroud"
"8357","Harmony","Passive"
"8358","Alacrity","Passive"
"8359","Seize the Initiative","Passive"
"8360","Sixth Sense","Passive"
"8361","Fists of Thunder","Quickening"
"8362","Dashing Strike","Radiance"
"8363","Inner Sanctuary","Forbidden Palace"
"8364","Sweeping Wind","Inner Storm"
"8365","Epiphany","Desert Shroud"
"8366","Mantra of Salvation","Agility"
