"","Spell","Rune"
"7427","Boon of Bul-Kathos","Passive"
"7428","Ruthless","Passive"
"7429","Rampage","Passive"
"7430","Berserker Rage","Passive"
"7431","Frenzy","Maniac"
"7432","Ignore Pain","Iron Hide"
"7433","Battle Rage","Bloodshed"
"7434","Call of the Ancients","The Council Rises"
"7435","Furious Charge","Battering Ram"
"7436","Wrath of the Berserker","Insanity"
"7437","Ruthless","Passive"
"7438","Berserker Rage","Passive"
"7439","Rampage","Passive"
"7440","Boon of Bul-Kathos","Passive"
"7441","Frenzy","Maniac"
"7442","Hammer of the Ancients","Smash"
"7443","Furious Charge","Stamina"
"7444","Call of the Ancients","The Council Rises"
"7445","Battle Rage","Bloodshed"
"7446","Wrath of the Berserker","Insanity"
"7447","Boon of Bul-Kathos","Passive"
"7448","Rampage","Passive"
"7449","Berserker Rage","Passive"
"7450","Ruthless","Passive"
"7451","Ground Stomp","Wrenching Smash"
"7452","Leap","Death from Above"
"7453","Earthquake","Molten Fury"
"7454","Battle Rage","Marauder's Rage"
"7455","Ignore Pain","Iron Hide"
"7456","Call of the Ancients","The Council Rises"
"7457","Ruthless","Passive"
"7458","Berserker Rage","Passive"
"7459","Earthen Might","Passive"
"7460","Superstition","Passive"
"7461","Whirlwind","Hurricane"
"7462","Furious Charge","Merciless Assault"
"7463","Call of the Ancients","The Council Rises"
"7464","Sprint","Run Like the Wind"
"7465","Battle Rage","Bloodshed"
"7466","Wrath of the Berserker","Insanity"
"7467","Superstition","Passive"
"7468","Rampage","Passive"
"7469","Berserker Rage","Passive"
"7470","Boon of Bul-Kathos","Passive"
"7471","Call of the Ancients","The Council Rises"
"7472","Ignore Pain","Iron Hide"
"7473","Furious Charge","Battering Ram"
"7474","Battle Rage","Bloodshed"
"7475","War Cry","Impunity"
"7476","Wrath of the Berserker","Insanity"
"7477","Rampage","Passive"
"7478","Berserker Rage","Passive"
"7479","Ruthless","Passive"
"7480","Boon of Bul-Kathos","Passive"
"7481","Earthquake","Molten Fury"
"7482","Leap","Death from Above"
"7483","Call of the Ancients","The Council Rises"
"7484","Ignore Pain","Iron Hide"
"7485","Ground Stomp","Wrenching Smash"
"7486","Wrath of the Berserker","Insanity"
"7487","Ruthless","Passive"
"7488","Boon of Bul-Kathos","Passive"
"7489","Berserker Rage","Passive"
"7490","Brawler","Passive"
"7491","Seismic Slam","Shattered Ground"
"7492","Call of the Ancients","The Council Rises"
"7493","Leap","Death from Above"
"7494","Wrath of the Berserker","Insanity"
"7495","War Cry","Impunity"
"7496","Earthquake","Molten Fury"
"7497","Ruthless","Passive"
"7498","Boon of Bul-Kathos","Passive"
"7499","Rampage","Passive"
"7500","Brawler","Passive"
"7501","Whirlwind","Dust Devils"
"7502","Wrath of the Berserker","Insanity"
"7503","Call of the Ancients","Ancients' Fury"
"7504","Sprint","Run Like the Wind"
"7505","Battle Rage","Bloodshed"
"7506","War Cry","Impunity"
"7507","Ruthless","Passive"
"7508","Berserker Rage","Passive"
"7509","Brawler","Passive"
"7510","Rampage","Passive"
"7511","Whirlwind","Wind Shear"
"7512","Avalanche","Glacier"
"7513","Leap","Call of Arreat"
"7514","Sprint","Marathon"
"7515","Earthquake","Chilling Earth"
"7516","Wrath of the Berserker","Insanity"
"7517","Earthen Might","Passive"
"7518","Weapons Master","Passive"
"7519","Ruthless","Passive"
"7520","Brawler","Passive"
"7521","Call of the Ancients","The Council Rises"
"7522","Furious Charge","Battering Ram"
"7523","Wrath of the Berserker","Insanity"
"7524","Sprint","Marathon"
"7525","Ignore Pain","Ignorance is Bliss"
"7526","Battle Rage","Bloodshed"
"7527","Rampage","Passive"
"7528","Ruthless","Passive"
"7529","Boon of Bul-Kathos","Passive"
"7530","Berserker Rage","Passive"
"7531","Call of the Ancients","Together as One"
"7532","Furious Charge","Dreadnought"
"7533","Ignore Pain","Iron Hide"
"7534","Battle Rage","Bloodshed"
"7535","Wrath of the Berserker","Insanity"
"7536","War Cry","Impunity"
"7537","Berserker Rage","Passive"
"7538","Ruthless","Passive"
"7539","Boon of Bul-Kathos","Passive"
"7540","Rampage","Passive"
"7541","Frenzy","Maniac"
"7542","Furious Charge","Stamina"
"7543","Ignore Pain","Iron Hide"
"7544","Battle Rage","Bloodshed"
"7545","Call of the Ancients","The Council Rises"
"7546","Wrath of the Berserker","Insanity"
"7547","Boon of Bul-Kathos","Passive"
"7548","Rampage","Passive"
"7549","Superstition","Passive"
"7550","Berserker Rage","Passive"
"7551","Call of the Ancients","The Council Rises"
"7552","Battle Rage","Bloodshed"
"7553","Furious Charge","Stamina"
"7554","War Cry","Impunity"
"7555","Sprint","Marathon"
"7556","Wrath of the Berserker","Insanity"
"7557","Berserker Rage","Passive"
"7558","Boon of Bul-Kathos","Passive"
"7559","Ruthless","Passive"
"7560","Rampage","Passive"
"7561","Call of the Ancients","Ancients' Fury"
"7562","Whirlwind","Wind Shear"
"7563","Overpower","Killing Spree"
"7564","Ignore Pain","Iron Hide"
"7565","Battle Rage","Bloodshed"
"7566","War Cry","Impunity"
"7567","Ruthless","Passive"
"7568","Weapons Master","Passive"
"7569","Berserker Rage","Passive"
"7570","Rampage","Passive"
"7571","Furious Charge","Merciless Assault"
"7572","Call of the Ancients","Together as One"
"7573","Ignore Pain","Ignorance is Bliss"
"7574","Battle Rage","Bloodshed"
"7575","War Cry","Impunity"
"7576","Wrath of the Berserker","Insanity"
"7577","Ruthless","Passive"
"7578","Berserker Rage","Passive"
"7579","Rampage","Passive"
"7580","Boon of Bul-Kathos","Passive"
"7581","Frenzy","Maniac"
"7582","Battle Rage","Into the Fray"
"7583","Furious Charge","Battering Ram"
"7584","Call of the Ancients","Together as One"
"7585","Ignore Pain","Bravado"
"7586","Wrath of the Berserker","Insanity"
"7587","Boon of Bul-Kathos","Passive"
"7588","Berserker Rage","Passive"
"7589","Ruthless","Passive"
"7590","Rampage","Passive"
"7591","Frenzy","Maniac"
"7592","Call of the Ancients","The Council Rises"
"7593","Sprint","Marathon"
"7594","Furious Charge","Battering Ram"
"7595","Ignore Pain","Bravado"
"7596","Wrath of the Berserker","Insanity"
"7597","Berserker Rage","Passive"
"7598","Boon of Bul-Kathos","Passive"
"7599","Rampage","Passive"
"7600","Ruthless","Passive"
"7601","Call of the Ancients","The Council Rises"
"7602","Ground Stomp","Wrenching Smash"
"7603","Battle Rage","Bloodshed"
"7604","Wrath of the Berserker","Insanity"
"7605","Furious Charge","Stamina"
"7606","Ignore Pain","Ignorance is Bliss"
"7607","Berserker Rage","Passive"
"7608","Ruthless","Passive"
"7609","Boon of Bul-Kathos","Passive"
"7610","Rampage","Passive"
"7611","Call of the Ancients","Together as One"
"7612","War Cry","Impunity"
"7613","Furious Charge","Merciless Assault"
"7614","Ignore Pain","Ignorance is Bliss"
"7615","Battle Rage","Bloodshed"
"7616","Wrath of the Berserker","Striding Giant"
"7617","Berserker Rage","Passive"
"7618","Boon of Bul-Kathos","Passive"
"7619","Ruthless","Passive"
"7620","Brawler","Passive"
"7621","Furious Charge","Stamina"
"7622","War Cry","Impunity"
"7623","Call of the Ancients","Together as One"
"7624","Sprint","Forced March"
"7625","Battle Rage","Bloodshed"
"7626","Wrath of the Berserker","Insanity"
"7627","Rampage","Passive"
"7628","Berserker Rage","Passive"
"7629","Boon of Bul-Kathos","Passive"
"7630","Ruthless","Passive"
"7631","Frenzy","Maniac"
"7632","Wrath of the Berserker","Insanity"
"7633","Ignore Pain","Ignorance is Bliss"
"7634","Furious Charge","Battering Ram"
"7635","Battle Rage","Bloodshed"
"7636","Call of the Ancients","The Council Rises"
"7637","Rampage","Passive"
"7638","Berserker Rage","Passive"
"7639","Ruthless","Passive"
"7640","Boon of Bul-Kathos","Passive"
"7641","Call of the Ancients","Together as One"
"7642","Furious Charge","Merciless Assault"
"7643","Battle Rage","Bloodshed"
"7644","Wrath of the Berserker","Insanity"
"7645","War Cry","Impunity"
"7646","Sprint","Marathon"
"7647","Ruthless","Passive"
"7648","Berserker Rage","Passive"
"7649","Boon of Bul-Kathos","Passive"
"7650","Rampage","Passive"
"7651","Frenzy","Smite"
"7652","Ignore Pain","Ignorance is Bliss"
"7653","Call of the Ancients","The Council Rises"
"7654","Battle Rage","Bloodshed"
"7655","Furious Charge","Merciless Assault"
"7656","Wrath of the Berserker","Insanity"
"7657","Ruthless","Passive"
"7658","Berserker Rage","Passive"
"7659","Rampage","Passive"
"7660","Boon of Bul-Kathos","Passive"
"7661","Call of the Ancients","The Council Rises"
"7662","Furious Charge","Battering Ram"
"7663","Ignore Pain","Ignorance is Bliss"
"7664","War Cry","Impunity"
"7665","Battle Rage","Bloodshed"
"7666","Wrath of the Berserker","Insanity"
"7667","Ruthless","Passive"
"7668","Boon of Bul-Kathos","Passive"
"7669","Rampage","Passive"
"7670","Berserker Rage","Passive"
"7671","Frenzy","Maniac"
"7672","Ignore Pain","Ignorance is Bliss"
"7673","Furious Charge","Merciless Assault"
"7674","Battle Rage","Bloodshed"
"7675","Call of the Ancients","The Council Rises"
"7676","Wrath of the Berserker","Insanity"
"7677","Boon of Bul-Kathos","Passive"
"7678","Ruthless","Passive"
"7679","Berserker Rage","Passive"
"7680","Rampage","Passive"
"7681","Call of the Ancients","The Council Rises"
"7682","Wrath of the Berserker","Insanity"
"7683","Overpower","Killing Spree"
"7684","Furious Charge","Stamina"
"7685","Ignore Pain","Ignorance is Bliss"
"7686","Battle Rage","Bloodshed"
"7687","Boon of Bul-Kathos","Passive"
"7688","Ruthless","Passive"
"7689","Berserker Rage","Passive"
"7690","Rampage","Passive"
"7691","Furious Charge","Merciless Assault"
"7692","Sprint","Marathon"
"7693","Call of the Ancients","Together as One"
"7694","Wrath of the Berserker","Insanity"
"7695","War Cry","Impunity"
"7696","Battle Rage","Bloodshed"
"7697","Berserker Rage","Passive"
"7698","Boon of Bul-Kathos","Passive"
"7699","Superstition","Passive"
"7700","Rampage","Passive"
"7701","Rend","Bloodbath"
"7702","Whirlwind","Dust Devils"
"7703","War Cry","Impunity"
"7704","Battle Rage","Bloodshed"
"7705","Sprint","Run Like the Wind"
"7706","Call of the Ancients","Ancients' Fury"
"7707","Rampage","Passive"
"7708","Weapons Master","Passive"
"7709","Ruthless","Passive"
"7710","Brawler","Passive"
"7711","Frenzy","Maniac"
"7712","Furious Charge","Battering Ram"
"7713","Battle Rage","Bloodshed"
"7714","Ignore Pain","Ignorance is Bliss"
"7715","Call of the Ancients","The Council Rises"
"7716","Wrath of the Berserker","Insanity"
"7717","Superstition","Passive"
"7718","Ruthless","Passive"
"7719","Boon of Bul-Kathos","Passive"
"7720","Rampage","Passive"
"7721","Call of the Ancients","The Council Rises"
"7722","Ground Stomp","Wrenching Smash"
"7723","Furious Charge","Battering Ram"
"7724","War Cry","Impunity"
"7725","Battle Rage","Bloodshed"
"7726","Wrath of the Berserker","Insanity"
"7727","Rampage","Passive"
"7728","Berserker Rage","Passive"
"7729","Boon of Bul-Kathos","Passive"
"7730","Ruthless","Passive"
"7731","Bash","Punish"
"7732","Furious Charge","Stamina"
"7733","Call of the Ancients","The Council Rises"
"7734","Battle Rage","Bloodshed"
"7735","Wrath of the Berserker","Insanity"
"7736","Ignore Pain","Iron Hide"
"7737","Superstition","Passive"
"7738","Relentless","Passive"
"7739","Ruthless","Passive"
"7740","Berserker Rage","Passive"
"7741","Furious Charge","Merciless Assault"
"7742","Sprint","Run Like the Wind"
"7743","War Cry","Impunity"
"7744","Battle Rage","Bloodshed"
"7745","Call of the Ancients","The Council Rises"
"7746","Wrath of the Berserker","Insanity"
"7747","Ruthless","Passive"
"7748","Boon of Bul-Kathos","Passive"
"7749","Berserker Rage","Passive"
"7750","Rampage","Passive"
"7751","Ground Stomp","Wrenching Smash"
"7752","Furious Charge","Stamina"
"7753","Wrath of the Berserker","Insanity"
"7754","War Cry","Impunity"
"7755","Battle Rage","Bloodshed"
"7756","Call of the Ancients","The Council Rises"
"7757","Boon of Bul-Kathos","Passive"
"7758","Berserker Rage","Passive"
"7759","Ruthless","Passive"
"7760","Rampage","Passive"
"7761","Call of the Ancients","The Council Rises"
"7762","Ignore Pain","Iron Hide"
"7763","Furious Charge","Stamina"
"7764","War Cry","Impunity"
"7765","Battle Rage","Bloodshed"
"7766","Wrath of the Berserker","Insanity"
"7767","Boon of Bul-Kathos","Passive"
"7768","Berserker Rage","Passive"
"7769","Rampage","Passive"
"7770","Ruthless","Passive"
"7771","Furious Charge","Stamina"
"7772","Ignore Pain","Iron Hide"
"7773","Battle Rage","Bloodshed"
"7774","Overpower","Killing Spree"
"7775","War Cry","Impunity"
"7776","Wrath of the Berserker","Insanity"
"7777","Rampage","Passive"
"7778","Brawler","Passive"
"7779","Berserker Rage","Passive"
"7780","Boon of Bul-Kathos","Passive"
"7781","Frenzy","Maniac"
"7782","War Cry","Impunity"
"7783","Furious Charge","Merciless Assault"
"7784","Battle Rage","Bloodshed"
"7785","Wrath of the Berserker","Insanity"
"7786","Call of the Ancients","The Council Rises"
"7787","Ruthless","Passive"
"7788","Boon of Bul-Kathos","Passive"
"7789","Berserker Rage","Passive"
"7790","Rampage","Passive"
"7791","Call of the Ancients","Ancients' Blessing"
"7792","Furious Charge","Stamina"
"7793","War Cry","Impunity"
"7794","Ignore Pain","Ignorance is Bliss"
"7795","Battle Rage","Bloodshed"
"7796","Wrath of the Berserker","Insanity"
"7797","Boon of Bul-Kathos","Passive"
"7798","Rampage","Passive"
"7799","Berserker Rage","Passive"
"7800","Brawler","Passive"
"7801","Frenzy","Smite"
"7802","Whirlwind","Wind Shear"
"7803","Sprint","Marathon"
"7804","Wrath of the Berserker","Insanity"
"7805","War Cry","Charge!"
"7806","Earthquake","The Mountain's Call"
"7807","Boon of Bul-Kathos","Passive"
"7808","Ruthless","Passive"
"7809","Unforgiving","Passive"
"7810","Rampage","Passive"
"7811","Ground Stomp","Wrenching Smash"
"7812","Furious Charge","Merciless Assault"
"7813","Battle Rage","Bloodshed"
"7814","Call of the Ancients","The Council Rises"
"7815","Ignore Pain","Iron Hide"
"7816","Wrath of the Berserker","Insanity"
"7817","Boon of Bul-Kathos","Passive"
"7818","Berserker Rage","Passive"
"7819","Rampage","Passive"
"7820","Ruthless","Passive"
"7821","Frenzy","Maniac"
"7822","Furious Charge","Stamina"
"7823","War Cry","Impunity"
"7824","Sprint","Run Like the Wind"
"7825","Battle Rage","Bloodshed"
"7826","Wrath of the Berserker","Insanity"
"7827","Rampage","Passive"
"7828","Ruthless","Passive"
"7829","Berserker Rage","Passive"
"7830","Boon of Bul-Kathos","Passive"
"7831","Call of the Ancients","The Council Rises"
"7832","War Cry","Impunity"
"7833","Battle Rage","Bloodshed"
"7834","Furious Charge","Battering Ram"
"7835","Ignore Pain","Iron Hide"
"7836","Wrath of the Berserker","Insanity"
"7837","Berserker Rage","Passive"
"7838","Boon of Bul-Kathos","Passive"
"7839","Ruthless","Passive"
"7840","Rampage","Passive"
"7841","Call of the Ancients","Ancients' Fury"
"7842","Ground Stomp","Wrenching Smash"
"7843","Battle Rage","Bloodshed"
"7844","Furious Charge","Stamina"
"7845","Ignore Pain","Ignorance is Bliss"
"7846","Wrath of the Berserker","Insanity"
"7847","Berserker Rage","Passive"
"7848","Ruthless","Passive"
"7849","Rampage","Passive"
"7850","Boon of Bul-Kathos","Passive"
"7851","Frenzy","Maniac"
"7852","Ignore Pain","Contempt for Weakness"
"7853","Wrath of the Berserker","Insanity"
"7854","Furious Charge","Merciless Assault"
"7855","Battle Rage","Bloodshed"
"7856","Call of the Ancients","The Council Rises"
"7857","Berserker Rage","Passive"
"7858","Brawler","Passive"
"7859","Rampage","Passive"
"7860","Ruthless","Passive"
"7861","Ground Stomp","Wrenching Smash"
"7862","Furious Charge","Battering Ram"
"7863","Wrath of the Berserker","Insanity"
"7864","Call of the Ancients","The Council Rises"
"7865","Ignore Pain","Iron Hide"
"7866","Battle Rage","Bloodshed"
"7867","Boon of Bul-Kathos","Passive"
"7868","Rampage","Passive"
"7869","Berserker Rage","Passive"
"7870","Ruthless","Passive"
"7871","Frenzy","Maniac"
"7872","Furious Charge","Merciless Assault"
"7873","Ignore Pain","Contempt for Weakness"
"7874","Battle Rage","Bloodshed"
"7875","War Cry","Impunity"
"7876","Wrath of the Berserker","Striding Giant"
"7877","Berserker Rage","Passive"
"7878","Boon of Bul-Kathos","Passive"
"7879","Rampage","Passive"
"7880","Superstition","Passive"
"7881","Furious Charge","Stamina"
"7882","Ground Stomp","Wrenching Smash"
"7883","Wrath of the Berserker","Insanity"
"7884","Ignore Pain","Ignorance is Bliss"
"7885","Call of the Ancients","The Council Rises"
"7886","Battle Rage","Bloodshed"
"7887","Ruthless","Passive"
"7888","Berserker Rage","Passive"
"7889","Boon of Bul-Kathos","Passive"
"7890","Rampage","Passive"
"7891","Furious Charge","Merciless Assault"
"7892","Ignore Pain","Ignorance is Bliss"
"7893","War Cry","Impunity"
"7894","Sprint","Forced March"
"7895","Battle Rage","Bloodshed"
"7896","Wrath of the Berserker","Insanity"
"7897","Rampage","Passive"
"7898","Berserker Rage","Passive"
"7899","Brawler","Passive"
"7900","Bloodthirst","Passive"
"7901","Frenzy","Maniac"
"7902","Ignore Pain","Iron Hide"
"7903","Battle Rage","Bloodshed"
"7904","Call of the Ancients","The Council Rises"
"7905","Wrath of the Berserker","Insanity"
"7906","Furious Charge","Stamina"
"7907","Boon of Bul-Kathos","Passive"
"7908","Ruthless","Passive"
"7909","Berserker Rage","Passive"
"7910","Rampage","Passive"
"7911","Frenzy","Maniac"
"7912","Furious Charge","Stamina"
"7913","War Cry","Impunity"
"7914","Sprint","Marathon"
"7915","Battle Rage","Bloodshed"
"7916","Wrath of the Berserker","Insanity"
"7917","Berserker Rage","Passive"
"7918","Rampage","Passive"
"7919","Boon of Bul-Kathos","Passive"
"7920","Ruthless","Passive"
"7921","Frenzy","Maniac"
"7922","Furious Charge","Merciless Assault"
"7923","Ignore Pain","Ignorance is Bliss"
"7924","Call of the Ancients","The Council Rises"
"7925","Battle Rage","Bloodshed"
"7926","Wrath of the Berserker","Insanity"
"7927","Superstition","Passive"
"7928","Berserker Rage","Passive"
"7929","Ruthless","Passive"
"7930","Boon of Bul-Kathos","Passive"
"7931","Call of the Ancients","The Council Rises"
"7932","Furious Charge","Battering Ram"
"7933","Sprint","Marathon"
"7934","War Cry","Impunity"
"7935","Battle Rage","Bloodshed"
"7936","Wrath of the Berserker","Insanity"
"7937","Berserker Rage","Passive"
"7938","Rampage","Passive"
"7939","Ruthless","Passive"
"7940","Boon of Bul-Kathos","Passive"
"7941","Call of the Ancients","The Council Rises"
"7942","War Cry","Impunity"
"7943","Battle Rage","Bloodshed"
"7944","Sprint","Forced March"
"7945","Furious Charge","Merciless Assault"
"7946","Wrath of the Berserker","Insanity"
"7947","Ruthless","Passive"
"7948","Rampage","Passive"
"7949","Berserker Rage","Passive"
"7950","Boon of Bul-Kathos","Passive"
"7951","Call of the Ancients","The Council Rises"
"7952","Furious Charge","Dreadnought"
"7953","Ignore Pain","Ignorance is Bliss"
"7954","Battle Rage","Bloodshed"
"7955","War Cry","Hardened Wrath"
"7956","Wrath of the Berserker","Insanity"
"7957","Rampage","Passive"
"7958","Ruthless","Passive"
"7959","Berserker Rage","Passive"
"7960","Boon of Bul-Kathos","Passive"
"7961","Frenzy","Maniac"
"7962","Furious Charge","Battering Ram"
"7963","Ignore Pain","Iron Hide"
"7964","Battle Rage","Bloodshed"
"7965","Wrath of the Berserker","Insanity"
"7966","Call of the Ancients","The Council Rises"
"7967","Boon of Bul-Kathos","Passive"
"7968","Ruthless","Passive"
"7969","Rampage","Passive"
"7970","Brawler","Passive"
"7971","Call of the Ancients","Together as One"
"7972","Whirlwind","Hurricane"
"7973","War Cry","Impunity"
"7974","Leap","Call of Arreat"
"7975","Battle Rage","Bloodshed"
"7976","Earthquake","Chilling Earth"
"7977","Ruthless","Passive"
"7978","Brawler","Passive"
"7979","Boon of Bul-Kathos","Passive"
"7980","Tough as Nails","Passive"
"7981","Call of the Ancients","The Council Rises"
"7982","Furious Charge","Merciless Assault"
"7983","Sprint","Marathon"
"7984","War Cry","Impunity"
"7985","Battle Rage","Bloodshed"
"7986","Wrath of the Berserker","Insanity"
"7987","Ruthless","Passive"
"7988","Rampage","Passive"
"7989","Brawler","Passive"
"7990","Boon of Bul-Kathos","Passive"
"7991","Frenzy","Maniac"
"7992","War Cry","Invigorate"
"7993","Call of the Ancients","The Council Rises"
"7994","Wrath of the Berserker","Insanity"
"7995","Battle Rage","Bloodshed"
"7996","Furious Charge","Battering Ram"
"7997","Boon of Bul-Kathos","Passive"
"7998","Ruthless","Passive"
"7999","Rampage","Passive"
"8000","Berserker Rage","Passive"
"8001","Call of the Ancients","The Council Rises"
"8002","Ground Stomp","Wrenching Smash"
"8003","Battle Rage","Bloodshed"
"8004","Ignore Pain","Ignorance is Bliss"
"8005","Furious Charge","Merciless Assault"
"8006","Wrath of the Berserker","Insanity"
"8007","Ruthless","Passive"
"8008","Boon of Bul-Kathos","Passive"
"8009","Rampage","Passive"
"8010","Berserker Rage","Passive"
"8011","Furious Charge","Merciless Assault"
"8012","Call of the Ancients","Together as One"
"8013","Battle Rage","Bloodshed"
"8014","War Cry","Impunity"
"8015","Wrath of the Berserker","Insanity"
"8016","Frenzy","Maniac"
"8017","Berserker Rage","Passive"
"8018","Boon of Bul-Kathos","Passive"
"8019","Ruthless","Passive"
"8020","Rampage","Passive"
"8021","Frenzy","Maniac"
"8022","Furious Charge","Battering Ram"
"8023","Battle Rage","Bloodshed"
"8024","Ignore Pain","Ignorance is Bliss"
"8025","Wrath of the Berserker","Insanity"
"8026","Call of the Ancients","The Council Rises"
"8027","Rampage","Passive"
"8028","Ruthless","Passive"
"8029","Berserker Rage","Passive"
"8030","Boon of Bul-Kathos","Passive"
"8031","Call of the Ancients","The Council Rises"
"8032","Battle Rage","Bloodshed"
"8033","Furious Charge","Merciless Assault"
"8034","Ignore Pain","Iron Hide"
"8035","War Cry","Impunity"
"8036","Wrath of the Berserker","Insanity"
"8037","Berserker Rage","Passive"
"8038","Boon of Bul-Kathos","Passive"
"8039","Superstition","Passive"
"8040","Ruthless","Passive"
"8041","Frenzy","Smite"
"8042","Wrath of the Berserker","Striding Giant"
"8043","Battle Rage","Bloodshed"
"8044","Ignore Pain","Ignorance is Bliss"
"8045","Furious Charge","Battering Ram"
"8046","Call of the Ancients","The Council Rises"
"8047","Berserker Rage","Passive"
"8048","Ruthless","Passive"
"8049","Rampage","Passive"
"8050","Boon of Bul-Kathos","Passive"
"8051","Whirlwind","Hurricane"
"8052","Furious Charge","Merciless Assault"
"8053","Wrath of the Berserker","Insanity"
"8054","Call of the Ancients","The Council Rises"
"8055","Battle Rage","Bloodshed"
"8056","Ignore Pain","Ignorance is Bliss"
"8057","Superstition","Passive"
"8058","Boon of Bul-Kathos","Passive"
"8059","Ruthless","Passive"
"8060","Rampage","Passive"
"8061","Frenzy","Maniac"
"8062","Wrath of the Berserker","Insanity"
"8063","Sprint","Run Like the Wind"
"8064","Furious Charge","Stamina"
"8065","War Cry","Impunity"
"8066","Battle Rage","Bloodshed"
"8067","Rampage","Passive"
"8068","Ruthless","Passive"
"8069","Boon of Bul-Kathos","Passive"
"8070","Berserker Rage","Passive"
"8071","Call of the Ancients","The Council Rises"
"8072","Battle Rage","Bloodshed"
"8073","War Cry","Impunity"
"8074","Furious Charge","Merciless Assault"
"8075","Ignore Pain","Iron Hide"
"8076","Wrath of the Berserker","Insanity"
"8077","Rampage","Passive"
"8078","Berserker Rage","Passive"
"8079","Boon of Bul-Kathos","Passive"
"8080","Ruthless","Passive"
"8081","Furious Charge","Battering Ram"
"8082","Frenzy","Maniac"
"8083","Wrath of the Berserker","Insanity"
"8084","War Cry","Impunity"
"8085","Battle Rage","Bloodshed"
"8086","Call of the Ancients","The Council Rises"
"8087","Ruthless","Passive"
"8088","Boon of Bul-Kathos","Passive"
"8089","Berserker Rage","Passive"
"8090","Rampage","Passive"
"8091","Frenzy","Maniac"
"8092","Furious Charge","Merciless Assault"
"8093","Ignore Pain","Iron Hide"
"8094","Battle Rage","Bloodshed"
"8095","Wrath of the Berserker","Insanity"
"8096","Call of the Ancients","The Council Rises"
"8097","Boon of Bul-Kathos","Passive"
"8098","Berserker Rage","Passive"
"8099","Ruthless","Passive"
"8100","Rampage","Passive"
"8101","Call of the Ancients","The Council Rises"
"8102","Furious Charge","Merciless Assault"
"8103","Battle Rage","Bloodshed"
"8104","Sprint","Run Like the Wind"
"8105","War Cry","Impunity"
"8106","Wrath of the Berserker","Insanity"
"8107","Rampage","Passive"
"8108","Boon of Bul-Kathos","Passive"
"8109","Ruthless","Passive"
"8110","Berserker Rage","Passive"
"8111","Call of the Ancients","The Council Rises"
"8112","Ground Stomp","Wrenching Smash"
"8113","Ignore Pain","Ignorance is Bliss"
"8114","Battle Rage","Bloodshed"
"8115","Furious Charge","Battering Ram"
"8116","Wrath of the Berserker","Insanity"
"8117","Rampage","Passive"
"8118","Berserker Rage","Passive"
"8119","Boon of Bul-Kathos","Passive"
"8120","Ruthless","Passive"
"8121","Call of the Ancients","Ancients' Fury"
"8122","Sprint","Run Like the Wind"
"8123","Whirlwind","Dust Devils"
"8124","Battle Rage","Bloodshed"
"8125","War Cry","Impunity"
"8126","Wrath of the Berserker","Insanity"
"8127","Boon of Bul-Kathos","Passive"
"8128","Ruthless","Passive"
"8129","Rampage","Passive"
"8130","Brawler","Passive"
"8131","Furious Charge","Stamina"
"8132","Sprint","Run Like the Wind"
"8133","Battle Rage","Bloodshed"
"8134","Wrath of the Berserker","Insanity"
"8135","Call of the Ancients","The Council Rises"
"8136","War Cry","Impunity"
"8137","Ruthless","Passive"
"8138","Berserker Rage","Passive"
"8139","Boon of Bul-Kathos","Passive"
"8140","Rampage","Passive"
"8141","Bash","Punish"
"8142","Whirlwind","Hurricane"
"8143","Rend","Blood Lust"
"8144","Wrath of the Berserker","Thrive on Chaos"
"8145","Sprint","Run Like the Wind"
"8146","Battle Rage","Into the Fray"
"8147","Ruthless","Passive"
"8148","Bloodthirst","Passive"
"8149","Weapons Master","Passive"
"8150",NA,"Passive"
"8151","Frenzy","Maniac"
"8152","Furious Charge","Cold Rush"
"8153","Battle Rage","Bloodshed"
"8154","Ignore Pain","Iron Hide"
"8155","Wrath of the Berserker","Striding Giant"
"8156","Call of the Ancients","The Council Rises"
"8157","Ruthless","Passive"
"8158","Berserker Rage","Passive"
"8159","Rampage","Passive"
"8160","Boon of Bul-Kathos","Passive"
"8161","Frenzy","Maniac"
"8162","Call of the Ancients","The Council Rises"
"8163","Battle Rage","Bloodshed"
"8164","Ground Stomp","Wrenching Smash"
"8165","Furious Charge","Battering Ram"
"8166","Wrath of the Berserker","Insanity"
"8167","Boon of Bul-Kathos","Passive"
"8168","Ruthless","Passive"
"8169","Berserker Rage","Passive"
"8170","Rampage","Passive"
"8171","Call of the Ancients","The Council Rises"
"8172","Furious Charge","Merciless Assault"
"8173","War Cry","Impunity"
"8174","Sprint","Marathon"
"8175","Battle Rage","Bloodshed"
"8176","Wrath of the Berserker","Insanity"
"8177","Berserker Rage","Passive"
"8178","Ruthless","Passive"
"8179","Boon of Bul-Kathos","Passive"
"8180","Rampage","Passive"
"8181","Frenzy","Maniac"
"8182","Ignore Pain","Iron Hide"
"8183","Furious Charge","Battering Ram"
"8184","Battle Rage","Bloodshed"
"8185","Call of the Ancients","The Council Rises"
"8186","Wrath of the Berserker","Insanity"
"8187","Rampage","Passive"
"8188","Ruthless","Passive"
"8189","Berserker Rage","Passive"
"8190","Boon of Bul-Kathos","Passive"
"8191","Call of the Ancients","The Council Rises"
"8192","Sprint","Marathon"
"8193","Battle Rage","Bloodshed"
"8194","War Cry","Impunity"
