"","Spell","Rune"
"7706","Mantra of Healing","Circular Breathing"
"7707","Harmony","Passive"
"7708","Near Death Experience","Passive"
"7709","Exalted Soul","Passive"
"7710","The Guardian's Path","Passive"
"7711","Way of the Hundred Fists","Blazing Fists"
"7712","Wave of Light","Pillar of the Ancients"
"7713","Serenity","Instant Karma"
"7714","Dashing Strike","Barrage"
"7715","Sweeping Wind","Inner Storm"
"7716","Mystic Ally","Fire Ally"
"7717","Momentum","Passive"
"7718","Near Death Experience","Passive"
"7719","Harmony","Passive"
"7720","Sixth Sense","Passive"
"7721","Way of the Hundred Fists","Fists of Fury"
"7722","Sweeping Wind","Inner Storm"
"7723","Breath of Heaven","Infused with Light"
"7724","Dashing Strike","Quicksilver"
"7725","Epiphany","Desert Shroud"
"7726","Mantra of Salvation","Agility"
"7727","Harmony","Passive"
"7728","Beacon of Ytar","Passive"
"7729","Near Death Experience","Passive"
"7730","Alacrity","Passive"
"7731","Crippling Wave","Breaking Wave"
"7732","Cyclone Strike","Implosion"
"7733","Inner Sanctuary","Forbidden Palace"
"7734","Serenity","Ascension"
"7735","Epiphany","Desert Shroud"
"7736","Mantra of Conviction","Dishearten"
"7737","Near Death Experience","Passive"
"7738","Sixth Sense","Passive"
"7739","Harmony","Passive"
"7740","Beacon of Ytar","Passive"
"7741","Fists of Thunder","Quickening"
"7742","Lashing Tail Kick","Sweeping Armada "
"7743","Seven-Sided Strike","Sustained Attack"
"7744","Exploding Palm","The Flesh is Weak"
"7745","Serenity","Peaceful Repose"
"7746","Mantra of Salvation","Perseverance"
"7747","Seize the Initiative","Passive"
"7748","Harmony","Passive"
"7749","The Guardian's Path","Passive"
"7750","Alacrity","Passive"
"7751","Way of the Hundred Fists","Fists of Fury"
"7752","Epiphany","Desert Shroud"
"7753","Cyclone Strike","Implosion"
"7754","Dashing Strike","Blinding Speed"
"7755","Sweeping Wind","Inner Storm"
"7756","Mantra of Salvation","Agility"
"7757","Near Death Experience","Passive"
"7758","Seize the Initiative","Passive"
"7759","Harmony","Passive"
"7760","Unity","Passive"
"7761","Way of the Hundred Fists","Fists of Fury"
"7762","Mystic Ally","Air Ally"
"7763","Dashing Strike","Quicksilver"
"7764","Breath of Heaven","Infused with Light"
"7765","Mantra of Healing","Time of Need"
"7766","Sweeping Wind","Inner Storm"
"7767","Near Death Experience","Passive"
"7768","Beacon of Ytar","Passive"
"7769","Alacrity","Passive"
"7770","Harmony","Passive"
"7771","Way of the Hundred Fists","Fists of Fury"
"7772","Dashing Strike","Radiance"
"7773","Serenity","Ascension"
"7774","Mantra of Healing","Time of Need"
"7775","Wave of Light","Empowered Wave"
"7776","Epiphany","Insight"
"7777","Seize the Initiative","Passive"
"7778","Near Death Experience","Passive"
"7779","Beacon of Ytar","Passive"
"7780","Harmony","Passive"
"7781","Tempest Rush","Electric Field"
"7782","Sweeping Wind","Cyclone"
"7783","Mystic Ally","Air Ally"
"7784","Dashing Strike","Way of the Falling Star"
"7785","Mantra of Conviction","Annihilation"
"7786","Epiphany","Insight"
"7787","Near Death Experience","Passive"
"7788","Harmony","Passive"
"7789","Sixth Sense","Passive"
"7790","Beacon of Ytar","Passive"
"7791","Way of the Hundred Fists","Hands of Lightning"
"7792","Exploding Palm","Shocking Grasp"
"7793","Sweeping Wind","Cyclone"
"7794","Mystic Ally","Fire Ally"
"7795","Serenity","Ascension"
"7796","Epiphany","Near Death Experience"
"7797","Harmony","Passive"
"7798","Sixth Sense","Passive"
"7799","Unity","Passive"
"7800",NA,"Passive"
"7801","Wave of Light","Pillar of the Ancients"
"7802","Mantra of Conviction","Overawe"
"7803","Dashing Strike","Radiance"
"7804","Epiphany","Desert Shroud"
"7805","Exploding Palm","Impending Doom"
"7806","Mystic Ally","Air Ally"
"7807","Seize the Initiative","Passive"
"7808","Exalted Soul","Passive"
"7809","Sixth Sense","Passive"
"7810","Beacon of Ytar","Passive"
"7811","Wave of Light","Pillar of the Ancients"
"7812","Dashing Strike","Way of the Falling Star"
"7813","Mystic Ally","Air Ally"
"7814","Sweeping Wind","Inner Storm"
"7815","Exploding Palm","Shocking Grasp"
"7816","Epiphany","Desert Shroud"
"7817","Beacon of Ytar","Passive"
"7818","Near Death Experience","Passive"
"7819","Sixth Sense","Passive"
"7820","Harmony","Passive"
"7821","Fists of Thunder","Thunderclap"
"7822","Wave of Light","Blinding Flash"
"7823","Dashing Strike","Cyclone Strike"
"7824","Mantra of Salvation","Exalted Soul"
"7825",NA,NA
"7826",NA,NA
"7827",NA,"Passive"
"7828",NA,"Passive"
"7829",NA,"Passive"
"7830",NA,"Passive"
"7831","Wave of Light","Empowered Wave"
"7832","Mystic Ally","Air Ally"
"7833","Dashing Strike","Blinding Speed"
"7834","Sweeping Wind","Inner Storm"
"7835","Serenity","Ascension"
"7836","Mantra of Healing","Circular Breathing"
"7837","Chant of Resonance","Passive"
"7838","Exalted Soul","Passive"
"7839","Harmony","Passive"
"7840","Sixth Sense","Passive"
"7841",NA,NA
"7842",NA,NA
"7843",NA,NA
"7844",NA,NA
"7845",NA,NA
"7846",NA,NA
"7847",NA,NA
"7848",NA,NA
"7849",NA,NA
"7850",NA,NA
"7851","Way of the Hundred Fists","Hands of Lightning"
"7852","Wave of Light","Pillar of the Ancients"
"7853","Epiphany","Desert Shroud"
"7854","Serenity","Ascension"
"7855","Dashing Strike","Quicksilver"
"7856","Mantra of Salvation","Perseverance"
"7857","Exalted Soul","Passive"
"7858","Near Death Experience","Passive"
"7859","Beacon of Ytar","Passive"
"7860","Chant of Resonance","Passive"
"7861","Wave of Light","Explosive Light"
"7862","Epiphany","Insight"
"7863","Dashing Strike","Way of the Falling Star"
"7864","Serenity","Ascension"
"7865","Mystic Ally","Air Ally"
"7866","Mantra of Salvation","Perseverance"
"7867","Near Death Experience","Passive"
"7868","Sixth Sense","Passive"
"7869","Harmony","Passive"
"7870","Beacon of Ytar","Passive"
"7871","Way of the Hundred Fists","Fists of Fury"
"7872","Breath of Heaven","Infused with Light"
"7873","Dashing Strike","Radiance"
"7874","Mantra of Salvation","Agility"
"7875","Sweeping Wind","Inner Storm"
"7876","Epiphany","Desert Shroud"
"7877","Harmony","Passive"
"7878","Beacon of Ytar","Passive"
"7879","Seize the Initiative","Passive"
"7880","Near Death Experience","Passive"
"7881",NA,NA
"7882",NA,NA
"7883",NA,NA
"7884",NA,NA
"7885",NA,NA
"7886",NA,NA
"7887",NA,NA
"7888",NA,NA
"7889",NA,NA
"7890",NA,NA
"7891","Crippling Wave","Tsunami"
"7892","Wave of Light","Wall of Light"
"7893","Serenity","Ascension"
"7894","Dashing Strike","Way of the Falling Star"
"7895","Mystic Ally","Earth Ally"
"7896","Mantra of Retribution","Transgression"
"7897","The Guardian's Path","Passive"
"7898","Near Death Experience","Passive"
"7899","Harmony","Passive"
"7900","Sixth Sense","Passive"
"7901","Wave of Light","Explosive Light"
"7902","Serenity","Ascension"
"7903","Mystic Ally","Air Ally"
"7904","Dashing Strike","Quicksilver"
"7905","Sweeping Wind","Inner Storm"
"7906","Epiphany","Desert Shroud"
"7907","Harmony","Passive"
"7908","Unity","Passive"
"7909","Near Death Experience","Passive"
"7910","Sixth Sense","Passive"
"7911","Fists of Thunder","Quickening"
"7912","Wave of Light","Pillar of the Ancients"
"7913","Serenity","Ascension"
"7914","Exploding Palm","Strong Spirit"
"7915","Mantra of Salvation","Agility"
"7916","Dashing Strike","Way of the Falling Star"
"7917","Near Death Experience","Passive"
"7918","Beacon of Ytar","Passive"
"7919","Harmony","Passive"
"7920","Sixth Sense","Passive"
"7921","Crippling Wave","Mangle"
"7922","Lashing Tail Kick","Vulture Claw Kick"
"7923","Mystic Ally","Fire Ally"
"7924","Dashing Strike","Blinding Speed"
"7925","Sweeping Wind","Fire Storm"
"7926","Mantra of Salvation","Agility"
"7927","Unity","Passive"
"7928","The Guardian's Path","Passive"
"7929","Harmony","Passive"
"7930","Near Death Experience","Passive"
"7931","Fists of Thunder","Bounding Light"
"7932","Wave of Light","Pillar of the Ancients"
"7933","Dashing Strike","Blinding Speed"
"7934","Sweeping Wind","Inner Storm"
"7935","Mystic Ally","Air Ally"
"7936","Mantra of Salvation","Agility"
"7937","Near Death Experience","Passive"
"7938","Sixth Sense","Passive"
"7939","Unity","Passive"
"7940","Harmony","Passive"
"7941","Fists of Thunder","Quickening"
"7942","Wave of Light","Pillar of the Ancients"
"7943","Serenity","Ascension"
"7944","Sweeping Wind","Inner Storm"
"7945","Mystic Ally","Air Ally"
"7946","Epiphany","Desert Shroud"
"7947","Seize the Initiative","Passive"
"7948","Near Death Experience","Passive"
"7949","Harmony","Passive"
"7950","Sixth Sense","Passive"
"7951","Way of the Hundred Fists","Hands of Lightning"
"7952","Mystic Ally","Earth Ally"
"7953","Dashing Strike","Quicksilver"
"7954","Sweeping Wind","Cyclone"
"7955","Serenity","Ascension"
"7956","Mantra of Salvation","Perseverance"
"7957","Harmony","Passive"
"7958","Momentum","Passive"
"7959","Near Death Experience","Passive"
"7960","Fleet Footed","Passive"
"7961","Way of the Hundred Fists","Hands of Lightning"
"7962","Wave of Light","Pillar of the Ancients"
"7963","Mystic Ally","Fire Ally"
"7964","Dashing Strike","Radiance"
"7965","Sweeping Wind","Inner Storm"
"7966","Mantra of Healing","Harmony"
"7967","Seize the Initiative","Passive"
"7968","Unity","Passive"
"7969","Alacrity","Passive"
"7970",NA,"Passive"
"7971","Way of the Hundred Fists","Hands of Lightning"
"7972","Sweeping Wind","Cyclone"
"7973","Inner Sanctuary","Forbidden Palace"
"7974","Dashing Strike","Quicksilver"
"7975","Serenity","Unwelcome Disturbance"
"7976","Mantra of Conviction","Intimidation"
"7977","Resolve","Passive"
"7978","Sixth Sense","Passive"
"7979","Combination Strike","Passive"
"7980","Harmony","Passive"
"7981","Crippling Wave","Breaking Wave"
"7982","Inner Sanctuary","Forbidden Palace"
"7983","Serenity","Ascension"
"7984","Cyclone Strike","Implosion"
"7985","Mantra of Conviction","Overawe"
"7986","Epiphany","Desert Shroud"
"7987","Near Death Experience","Passive"
"7988","Harmony","Passive"
"7989","Beacon of Ytar","Passive"
"7990","Sixth Sense","Passive"
"7991",NA,NA
"7992",NA,NA
"7993",NA,NA
"7994",NA,NA
"7995",NA,NA
"7996",NA,NA
"7997",NA,NA
"7998",NA,NA
"7999",NA,NA
"8000",NA,NA
"8001","Deadly Reach","Searing Grasp"
"8002","Wave of Light","Explosive Light"
"8003","Blinding Flash","Faith in the Light"
"8004","Mystic Ally","Air Ally"
"8005","Epiphany","Desert Shroud"
"8006","Mantra of Salvation","Agility"
"8007","Sixth Sense","Passive"
"8008","Exalted Soul","Passive"
"8009","Harmony","Passive"
"8010","Resolve","Passive"
"8011","Crippling Wave","Tsunami"
"8012","Dashing Strike","Blinding Speed"
"8013","Serenity","Ascension"
"8014","Cyclone Strike","Wall of Wind"
"8015","Inner Sanctuary","Forbidden Palace"
"8016","Mantra of Salvation","Agility"
"8017","Near Death Experience","Passive"
"8018","The Guardian's Path","Passive"
"8019","Sixth Sense","Passive"
"8020","Harmony","Passive"
"8021","Way of the Hundred Fists","Fists of Fury"
"8022","Epiphany","Desert Shroud"
"8023","Breath of Heaven","Infused with Light"
"8024","Dashing Strike","Radiance"
"8025","Sweeping Wind","Inner Storm"
"8026","Wave of Light","Empowered Wave"
"8027","Near Death Experience","Passive"
"8028","Beacon of Ytar","Passive"
"8029","Harmony","Passive"
"8030","Sixth Sense","Passive"
"8031","Wave of Light","Pillar of the Ancients"
"8032","Mystic Ally","Air Ally"
"8033","Epiphany","Insight"
"8034","Dashing Strike","Quicksilver"
"8035","Exploding Palm","Shocking Grasp"
"8036","Serenity","Ascension"
"8037","Harmony","Passive"
"8038","Near Death Experience","Passive"
"8039","Sixth Sense","Passive"
"8040","Beacon of Ytar","Passive"
"8041","Wave of Light","Explosive Light"
"8042","Dashing Strike","Radiance"
"8043","Sweeping Wind","Inner Storm"
"8044","Mystic Ally","Air Ally"
"8045","Epiphany","Inner Fire"
"8046","Mantra of Salvation","Perseverance"
"8047","Transcendence","Passive"
"8048","Beacon of Ytar","Passive"
"8049","Exalted Soul","Passive"
"8050","The Guardian's Path","Passive"
"8051","Way of the Hundred Fists","Hands of Lightning"
"8052","Wave of Light","Pillar of the Ancients"
"8053","Breath of Heaven","Circle of Life"
"8054","Dashing Strike","Quicksilver"
"8055","Mystic Ally","Air Ally"
"8056","Epiphany","Desert Shroud"
"8057","Harmony","Passive"
"8058","Near Death Experience","Passive"
"8059","Beacon of Ytar","Passive"
"8060","Transcendence","Passive"
"8061","Fists of Thunder","Quickening"
"8062","Exploding Palm","Strong Spirit"
"8063","Sweeping Wind","Inner Storm"
"8064","Dashing Strike","Quicksilver"
"8065","Cyclone Strike","Implosion"
"8066","Mantra of Healing","Heavenly Body"
"8067","Exalted Soul","Passive"
"8068","The Guardian's Path","Passive"
"8069","Harmony","Passive"
"8070","Near Death Experience","Passive"
"8071","Way of the Hundred Fists","Hands of Lightning"
"8072","Wave of Light","Pillar of the Ancients"
"8073","Mystic Ally","Air Ally"
"8074","Dashing Strike","Quicksilver"
"8075","Epiphany","Insight"
"8076","Mantra of Salvation","Perseverance"
"8077","Near Death Experience","Passive"
"8078","Exalted Soul","Passive"
"8079","The Guardian's Path","Passive"
"8080","Harmony","Passive"
"8081","Way of the Hundred Fists","Hands of Lightning"
"8082","Wave of Light","Explosive Light"
"8083","Mystic Ally","Air Ally"
"8084","Dashing Strike","Blinding Speed"
"8085","Epiphany","Desert Shroud"
"8086","Mantra of Salvation","Agility"
"8087","Harmony","Passive"
"8088","Near Death Experience","Passive"
"8089","Sixth Sense","Passive"
"8090","The Guardian's Path","Passive"
"8091",NA,NA
"8092",NA,NA
"8093",NA,NA
"8094",NA,NA
"8095",NA,NA
"8096",NA,NA
"8097",NA,NA
"8098",NA,NA
"8099",NA,NA
"8100",NA,NA
"8101","Way of the Hundred Fists","Hands of Lightning"
"8102","Epiphany","Desert Shroud"
"8103","Cyclone Strike","Eye of the Storm"
"8104","Dashing Strike","Quicksilver"
"8105","Mantra of Salvation","Hard Target"
"8106","Sweeping Wind","Cyclone"
"8107","Harmony","Passive"
"8108","Near Death Experience","Passive"
"8109","Sixth Sense","Passive"
"8110","Exalted Soul","Passive"
"8111","Way of the Hundred Fists","Fists of Fury"
"8112","Dashing Strike","Blinding Speed"
"8113","Mystic Ally","Fire Ally"
"8114","Sweeping Wind","Inner Storm"
"8115","Epiphany","Desert Shroud"
"8116","Mantra of Salvation","Agility"
"8117","Alacrity","Passive"
"8118","Harmony","Passive"
"8119","Near Death Experience","Passive"
"8120","Sixth Sense","Passive"
"8121","Fists of Thunder","Thunderclap"
"8122","Wave of Light","Pillar of the Ancients"
"8123","Sweeping Wind","Inner Storm"
"8124","Dashing Strike","Quicksilver"
"8125","Epiphany","Desert Shroud"
"8126","Mystic Ally","Air Ally"
"8127","Exalted Soul","Passive"
"8128","Harmony","Passive"
"8129","Beacon of Ytar","Passive"
"8130","Sixth Sense","Passive"
"8131","Way of the Hundred Fists","Fists of Fury"
"8132","Breath of Heaven","Infused with Light"
"8133","Dashing Strike","Quicksilver"
"8134","Sweeping Wind","Inner Storm"
"8135","Epiphany","Desert Shroud"
"8136","Exploding Palm","Strong Spirit"
"8137","Sixth Sense","Passive"
"8138","Beacon of Ytar","Passive"
"8139","Harmony","Passive"
"8140","Near Death Experience","Passive"
"8141","Wave of Light","Empowered Wave"
"8142","Epiphany","Desert Shroud"
"8143","Mystic Ally","Air Ally"
"8144","Dashing Strike","Radiance"
"8145","Blinding Flash","Replenishing Light"
"8146","Sweeping Wind","Inner Storm"
"8147","Near Death Experience","Passive"
"8148","Harmony","Passive"
"8149","Beacon of Ytar","Passive"
"8150","Exalted Soul","Passive"
"8151","Crippling Wave","Rising Tide"
"8152","Cyclone Strike","Wall of Wind"
"8153","Exploding Palm","Impending Doom"
"8154","Sweeping Wind","Inner Storm"
"8155","Mystic Ally","Air Ally"
"8156","Epiphany","Desert Shroud"
"8157","Harmony","Passive"
"8158","Relentless Assault","Passive"
"8159","Near Death Experience","Passive"
"8160","Transcendence","Passive"
"8161","Crippling Wave","Tsunami"
"8162","Exploding Palm","Impending Doom"
"8163","Cyclone Strike","Implosion"
"8164","Sweeping Wind","Master of Wind"
"8165","Dashing Strike","Quicksilver"
"8166","Epiphany","Desert Shroud"
"8167","Beacon of Ytar","Passive"
"8168","Near Death Experience","Passive"
"8169","Harmony","Passive"
"8170","Sixth Sense","Passive"
"8171","Way of the Hundred Fists","Fists of Fury"
"8172","Dashing Strike","Quicksilver"
"8173","Mantra of Salvation","Perseverance"
"8174","Sweeping Wind","Inner Storm"
"8175","Wave of Light","Empowered Wave"
"8176","Epiphany","Desert Shroud"
"8177","Sixth Sense","Passive"
"8178","Near Death Experience","Passive"
"8179","Unity","Passive"
"8180","Harmony","Passive"
"8181","Deadly Reach","Scattered Blows"
"8182","Serenity","Instant Karma"
"8183","Sweeping Wind","Cyclone"
"8184","Mantra of Conviction","Annihilation"
"8185","Cyclone Strike","Eye of the Storm"
"8186","Dashing Strike","Quicksilver"
"8187","Seize the Initiative","Passive"
"8188","Harmony","Passive"
"8189","Alacrity","Passive"
"8190","Near Death Experience","Passive"
"8191",NA,NA
"8192",NA,NA
"8193",NA,NA
"8194",NA,NA
"8195",NA,NA
"8196",NA,NA
"8197",NA,NA
"8198",NA,NA
"8199",NA,NA
"8200",NA,NA
"8201",NA,NA
"8202",NA,NA
"8203",NA,NA
"8204",NA,NA
"8205",NA,NA
"8206",NA,NA
"8207",NA,NA
"8208",NA,NA
"8209",NA,NA
"8210",NA,NA
"8211","Way of the Hundred Fists","Fists of Fury"
"8212","Dashing Strike","Quicksilver"
"8213","Epiphany","Desert Shroud"
"8214","Sweeping Wind","Inner Storm"
"8215","Mantra of Salvation","Perseverance"
"8216","Breath of Heaven","Infused with Light"
"8217","Near Death Experience","Passive"
"8218","Harmony","Passive"
"8219","Sixth Sense","Passive"
"8220","Transcendence","Passive"
"8221","Way of the Hundred Fists","Blazing Fists"
"8222","Wave of Light","Pillar of the Ancients"
"8223","Epiphany","Insight"
"8224","Dashing Strike","Quicksilver"
"8225","Exploding Palm","Shocking Grasp"
"8226","Mantra of Salvation","Agility"
"8227","Harmony","Passive"
"8228","Sixth Sense","Passive"
"8229","Near Death Experience","Passive"
"8230","Exalted Soul","Passive"
"8231","Way of the Hundred Fists","Fists of Fury"
"8232","Sweeping Wind","Inner Storm"
"8233","Dashing Strike","Quicksilver"
"8234","Inner Sanctuary","Forbidden Palace"
"8235","Mantra of Salvation","Agility"
"8236","Epiphany","Desert Shroud"
"8237","Near Death Experience","Passive"
"8238","Harmony","Passive"
"8239","Sixth Sense","Passive"
"8240","Unity","Passive"
"8241","Cyclone Strike","Soothing Breeze"
"8242","Way of the Hundred Fists","Fists of Fury"
"8243","Sweeping Wind","Inner Storm"
"8244","Serenity","Ascension"
"8245","Epiphany","Desert Shroud"
"8246","Mantra of Salvation","Agility"
"8247","Near Death Experience","Passive"
"8248","Harmony","Passive"
"8249","Sixth Sense","Passive"
"8250","Beacon of Ytar","Passive"
"8251","Tempest Rush","Tailwind"
"8252","Sweeping Wind","Inner Storm"
"8253","Dashing Strike","Radiance"
"8254","Breath of Heaven","Infused with Light"
"8255","Mantra of Salvation","Wind through the Reeds"
"8256","Epiphany","Desert Shroud"
"8257","Determination","Passive"
"8258","Exalted Soul","Passive"
"8259","Harmony","Passive"
"8260","Chant of Resonance","Passive"
"8261","Crippling Wave","Tsunami"
"8262","Dashing Strike","Quicksilver"
"8263","Serenity","Ascension"
"8264","Mystic Ally","Air Ally"
"8265","Wave of Light","Empowered Wave"
"8266","Mantra of Salvation","Agility"
"8267","Near Death Experience","Passive"
"8268","Harmony","Passive"
"8269","Sixth Sense","Passive"
"8270","Exalted Soul","Passive"
"8271",NA,NA
"8272",NA,NA
"8273",NA,NA
"8274",NA,NA
"8275",NA,NA
"8276",NA,NA
"8277",NA,NA
"8278",NA,NA
"8279",NA,NA
"8280",NA,NA
"8281","Lashing Tail Kick","Scorpion Sting"
"8282","Dashing Strike","Quicksilver"
"8283","Exploding Palm","Shocking Grasp"
"8284","Sweeping Wind","Inner Storm"
"8285","Mystic Ally","Air Ally"
"8286","Epiphany","Desert Shroud"
"8287","Sixth Sense","Passive"
"8288","Beacon of Ytar","Passive"
"8289","Near Death Experience","Passive"
"8290","Harmony","Passive"
"8291","Wave of Light","Explosive Light"
"8292","Epiphany","Desert Shroud"
"8293","Mystic Ally","Air Ally"
"8294","Dashing Strike","Blinding Speed"
"8295","Sweeping Wind","Inner Storm"
"8296","Mantra of Salvation","Agility"
"8297","Harmony","Passive"
"8298","Beacon of Ytar","Passive"
"8299","Near Death Experience","Passive"
"8300","Exalted Soul","Passive"
"8301","Wave of Light","Pillar of the Ancients"
"8302","Cyclone Strike","Implosion"
"8303","Serenity","Ascension"
"8304","Sweeping Wind","Inner Storm"
"8305","Mantra of Salvation","Agility"
"8306","Mystic Ally","Air Ally"
"8307","Exalted Soul","Passive"
"8308","Harmony","Passive"
"8309","Near Death Experience","Passive"
"8310","Unity","Passive"
"8311","Way of the Hundred Fists","Fists of Fury"
"8312","Breath of Heaven","Infused with Light"
"8313","Sweeping Wind","Inner Storm"
"8314","Dashing Strike","Way of the Falling Star"
"8315","Epiphany","Desert Shroud"
"8316","Mantra of Salvation","Agility"
"8317","Alacrity","Passive"
"8318","Seize the Initiative","Passive"
"8319","Harmony","Passive"
"8320","Near Death Experience","Passive"
"8321","Wave of Light","Pillar of the Ancients"
"8322","Sweeping Wind","Inner Storm"
"8323","Mystic Ally","Air Ally"
"8324","Dashing Strike","Quicksilver"
"8325","Epiphany","Desert Shroud"
"8326","Exploding Palm","Shocking Grasp"
"8327","Harmony","Passive"
"8328","Sixth Sense","Passive"
"8329","Beacon of Ytar","Passive"
"8330","Near Death Experience","Passive"
"8331","Way of the Hundred Fists","Fists of Fury"
"8332","Sweeping Wind","Inner Storm"
"8333","Dashing Strike","Way of the Falling Star"
"8334","Serenity","Ascension"
"8335","Epiphany","Insight"
"8336","Mantra of Salvation","Agility"
"8337","Sixth Sense","Passive"
"8338","Seize the Initiative","Passive"
"8339","Near Death Experience","Passive"
"8340","Harmony","Passive"
"8341","Exploding Palm","Strong Spirit"
"8342","Cyclone Strike","Implosion"
"8343","Sweeping Wind","Inner Storm"
"8344","Dashing Strike","Blinding Speed"
"8345","Epiphany","Desert Shroud"
"8346","Mystic Ally","Air Ally"
"8347","Sixth Sense","Passive"
"8348","Harmony","Passive"
"8349","Near Death Experience","Passive"
"8350","Beacon of Ytar","Passive"
"8351","Fists of Thunder","Bounding Light"
"8352","Cyclone Strike","Implosion"
"8353","Exploding Palm","Strong Spirit"
"8354","Epiphany","Insight"
"8355","Sweeping Wind","Inner Storm"
"8356","Mantra of Healing","Circular Breathing"
"8357","Harmony","Passive"
"8358","Transcendence","Passive"
"8359","Near Death Experience","Passive"
"8360","Chant of Resonance","Passive"
"8361","Way of the Hundred Fists","Hands of Lightning"
"8362","Dashing Strike","Quicksilver"
"8363","Blinding Flash","Faith in the Light"
"8364","Sweeping Wind","Inner Storm"
"8365","Wave of Light","Pillar of the Ancients"
"8366","Mantra of Salvation","Agility"
"8367","Relentless Assault","Passive"
"8368","Sixth Sense","Passive"
"8369","Harmony","Passive"
"8370","Near Death Experience","Passive"
"8371","Way of the Hundred Fists","Fists of Fury"
"8372","Cyclone Strike","Implosion"
"8373","Mantra of Healing","Time of Need"
"8374","Dashing Strike","Quicksilver"
"8375","Serenity","Ascension"
"8376","Sweeping Wind","Inner Storm"
"8377","Near Death Experience","Passive"
"8378","Sixth Sense","Passive"
"8379","Seize the Initiative","Passive"
"8380","Alacrity","Passive"
"8381","Way of the Hundred Fists","Fists of Fury"
"8382","Dashing Strike","Quicksilver"
"8383","Sweeping Wind","Inner Storm"
"8384","Epiphany","Desert Shroud"
"8385","Mantra of Salvation","Agility"
"8386","Serenity","Ascension"
"8387","Near Death Experience","Passive"
"8388","Harmony","Passive"
"8389","Sixth Sense","Passive"
"8390","Seize the Initiative","Passive"
"8391",NA,NA
"8392",NA,NA
"8393",NA,NA
"8394",NA,NA
"8395",NA,NA
"8396",NA,NA
"8397",NA,NA
"8398",NA,NA
"8399",NA,NA
"8400",NA,NA
"8401","Exploding Palm","Shocking Grasp"
"8402","Wave of Light","Pillar of the Ancients"
"8403","Sweeping Wind","Inner Storm"
"8404","Dashing Strike","Blinding Speed"
"8405","Epiphany","Desert Shroud"
"8406","Mystic Ally","Air Ally"
"8407","Near Death Experience","Passive"
"8408","Harmony","Passive"
"8409","Sixth Sense","Passive"
"8410","Beacon of Ytar","Passive"
"8411","Deadly Reach","Searing Grasp"
"8412","Wave of Light","Empowered Wave"
"8413","Serenity","Unwelcome Disturbance"
"8414","Epiphany","Insight"
"8415","Dashing Strike","Quicksilver"
"8416","Mantra of Salvation","Hard Target"
"8417","Determination","Passive"
"8418","Exalted Soul","Passive"
"8419","Harmony","Passive"
"8420","Beacon of Ytar","Passive"
"8421","Wave of Light","Pillar of the Ancients"
"8422","Exploding Palm","Shocking Grasp"
"8423","Epiphany","Desert Shroud"
"8424","Dashing Strike","Quicksilver"
"8425","Serenity","Ascension"
"8426","Mystic Ally","Air Ally"
"8427","Near Death Experience","Passive"
"8428","Unity","Passive"
"8429","Harmony","Passive"
"8430","Beacon of Ytar","Passive"
"8431","Way of the Hundred Fists","Hands of Lightning"
"8432","Wave of Light","Pillar of the Ancients"
"8433","Dashing Strike","Blinding Speed"
"8434","Sweeping Wind","Inner Storm"
"8435","Mantra of Salvation","Agility"
"8436","Epiphany","Desert Shroud"
"8437","Alacrity","Passive"
"8438","Beacon of Ytar","Passive"
"8439","Harmony","Passive"
"8440","Sixth Sense","Passive"
"8441","Way of the Hundred Fists","Fists of Fury"
"8442","Mystic Ally","Fire Ally"
"8443","Sweeping Wind","Inner Storm"
"8444","Breath of Heaven","Infused with Light"
"8445","Epiphany","Desert Shroud"
"8446","Mantra of Salvation","Agility"
"8447","Near Death Experience","Passive"
"8448","Seize the Initiative","Passive"
"8449","Alacrity","Passive"
"8450","Harmony","Passive"
"8451","Wave of Light","Pillar of the Ancients"
"8452","Mystic Ally","Air Ally"
"8453","Dashing Strike","Way of the Falling Star"
"8454","Sweeping Wind","Inner Storm"
"8455","Mantra of Healing","Circular Breathing"
"8456","Epiphany","Desert Shroud"
"8457","Exalted Soul","Passive"
"8458","Near Death Experience","Passive"
"8459","Harmony","Passive"
"8460","Beacon of Ytar","Passive"
"8461",NA,NA
"8462",NA,NA
"8463",NA,NA
"8464",NA,NA
"8465",NA,NA
"8466",NA,NA
"8467",NA,NA
"8468",NA,NA
"8469",NA,NA
"8470",NA,NA
"8471","Wave of Light","Pillar of the Ancients"
"8472","Mystic Ally","Air Ally"
"8473","Epiphany","Desert Shroud"
"8474","Dashing Strike","Blinding Speed"
"8475","Sweeping Wind","Inner Storm"
"8476","Mantra of Salvation","Agility"
"8477","Harmony","Passive"
"8478","Near Death Experience","Passive"
"8479","Sixth Sense","Passive"
"8480","Exalted Soul","Passive"
"8481",NA,NA
"8482",NA,NA
"8483",NA,NA
"8484",NA,NA
"8485",NA,NA
"8486",NA,NA
"8487",NA,NA
"8488",NA,NA
"8489",NA,NA
"8490",NA,NA
"8491","Way of the Hundred Fists","Blazing Fists"
"8492","Mantra of Salvation","Agility"
"8493","Dashing Strike","Radiance"
"8494","Breath of Heaven","Infused with Light"
"8495","Sweeping Wind","Inner Storm"
"8496","Epiphany","Desert Shroud"
"8497","Near Death Experience","Passive"
"8498","Seize the Initiative","Passive"
"8499","Sixth Sense","Passive"
"8500","Harmony","Passive"
"8501","Deadly Reach","Scattered Blows"
