"","Spell","Rune"
"8269","Ruthless","Passive"
"8270","Berserker Rage","Passive"
"8271","Frenzy","Maniac"
"8272","Furious Charge","Battering Ram"
"8273","Battle Rage","Bloodshed"
"8274","Ignore Pain","Iron Hide"
"8275","War Cry","Impunity"
"8276","Wrath of the Berserker","Insanity"
"8277","Boon of Bul-Kathos","Passive"
"8278","Superstition","Passive"
"8279","Ruthless","Passive"
"8280","Berserker Rage","Passive"
"8281","Rend","Bloodbath"
"8282","Whirlwind","Dust Devils"
"8283","Sprint","Run Like the Wind"
"8284","Battle Rage","Into the Fray"
"8285","War Cry","Charge!"
"8286","Call of the Ancients","Ancients' Fury"
"8287","Brawler","Passive"
"8288","Weapons Master","Passive"
"8289","Unforgiving","Passive"
"8290","Bloodthirst","Passive"
"8291","Frenzy","Maniac"
"8292","Ignore Pain","Contempt for Weakness"
"8293","Call of the Ancients","The Council Rises"
"8294","Wrath of the Berserker","Striding Giant"
"8295","Furious Charge","Battering Ram"
"8296","Battle Rage","Into the Fray"
"8297","Boon of Bul-Kathos","Passive"
"8298","Ruthless","Passive"
"8299","Rampage","Passive"
"8300","Brawler","Passive"
"8301","Frenzy","Maniac"
"8302","Furious Charge","Battering Ram"
"8303","Ignore Pain","Iron Hide"
"8304","Wrath of the Berserker","Insanity"
"8305","Battle Rage","Bloodshed"
"8306","Call of the Ancients","The Council Rises"
"8307","Ruthless","Passive"
"8308","Boon of Bul-Kathos","Passive"
"8309","Berserker Rage","Passive"
"8310","Tough as Nails","Passive"
"8311","Frenzy","Maniac"
"8312","Call of the Ancients","Together as One"
"8313","Ignore Pain","Ignorance is Bliss"
"8314","Furious Charge","Battering Ram"
"8315","Battle Rage","Bloodshed"
"8316","Wrath of the Berserker","Thrive on Chaos"
"8317","Superstition","Passive"
"8318","Brawler","Passive"
"8319","Boon of Bul-Kathos","Passive"
"8320","Berserker Rage","Passive"
"8321","Bash","Punish"
"8322","Furious Charge","Merciless Assault"
"8323","Ignore Pain","Iron Hide"
"8324","Battle Rage","Bloodshed"
"8325","Wrath of the Berserker","Insanity"
"8326","Call of the Ancients","The Council Rises"
"8327","Berserker Rage","Passive"
"8328","Boon of Bul-Kathos","Passive"
"8329","Ruthless","Passive"
"8330","Rampage","Passive"
"8331","Call of the Ancients","The Council Rises"
"8332","Leap","Call of Arreat"
"8333","Sprint","Marathon"
"8334","Avalanche","Lahar"
"8335","Earthquake","Molten Fury"
"8336","Wrath of the Berserker","Insanity"
"8337","Boon of Bul-Kathos","Passive"
"8338","Ruthless","Passive"
"8339","Berserker Rage","Passive"
"8340","Brawler","Passive"
"8341","Frenzy","Maniac"
"8342","Furious Charge","Battering Ram"
"8343","Battle Rage","Bloodshed"
"8344","Sprint","Marathon"
"8345","Call of the Ancients","The Council Rises"
"8346","Wrath of the Berserker","Insanity"
"8347","Ruthless","Passive"
"8348","Berserker Rage","Passive"
"8349","Boon of Bul-Kathos","Passive"
"8350","Rampage","Passive"
"8351","Frenzy","Maniac"
"8352","Furious Charge","Battering Ram"
"8353","Ignore Pain","Ignorance is Bliss"
"8354","Battle Rage","Bloodshed"
"8355","Wrath of the Berserker","Insanity"
"8356","Call of the Ancients","The Council Rises"
"8357","Boon of Bul-Kathos","Passive"
"8358","Brawler","Passive"
"8359","Berserker Rage","Passive"
"8360","Superstition","Passive"
"8361","Call of the Ancients","The Council Rises"
"8362","Furious Charge","Battering Ram"
"8363","War Cry","Impunity"
"8364","Ignore Pain","Bravado"
"8365","Battle Rage","Bloodshed"
"8366","Wrath of the Berserker","Insanity"
"8367","Ruthless","Passive"
"8368","Berserker Rage","Passive"
"8369","Boon of Bul-Kathos","Passive"
"8370","Rampage","Passive"
"8371","Frenzy","Smite"
"8372","Ignore Pain","Iron Hide"
"8373","Furious Charge","Battering Ram"
"8374","Battle Rage","Bloodshed"
"8375","Wrath of the Berserker","Insanity"
"8376","Call of the Ancients","The Council Rises"
"8377","Ruthless","Passive"
"8378","Berserker Rage","Passive"
"8379","Boon of Bul-Kathos","Passive"
"8380","Relentless","Passive"
"8381","Frenzy","Maniac"
"8382","Call of the Ancients","The Council Rises"
"8383","Furious Charge","Battering Ram"
"8384","Sprint","Marathon"
"8385","Battle Rage","Bloodshed"
"8386","Wrath of the Berserker","Insanity"
"8387","Rampage","Passive"
"8388","Berserker Rage","Passive"
"8389","Boon of Bul-Kathos","Passive"
"8390","Superstition","Passive"
"8391","Frenzy","Maniac"
"8392","Furious Charge","Battering Ram"
"8393","Battle Rage","Bloodshed"
"8394","Ignore Pain","Iron Hide"
"8395","Wrath of the Berserker","Insanity"
"8396","Call of the Ancients","The Council Rises"
"8397","Rampage","Passive"
"8398","Brawler","Passive"
"8399","Boon of Bul-Kathos","Passive"
"8400","Berserker Rage","Passive"
"8401","Frenzy","Maniac"
"8402","Call of the Ancients","The Council Rises"
"8403","Sprint","Marathon"
"8404","Battle Rage","Bloodshed"
"8405","Wrath of the Berserker","Insanity"
"8406","Furious Charge","Battering Ram"
"8407","Berserker Rage","Passive"
"8408","Rampage","Passive"
"8409","Ruthless","Passive"
"8410","Boon of Bul-Kathos","Passive"
"8411","Frenzy","Maniac"
"8412","Call of the Ancients","The Council Rises"
"8413","Wrath of the Berserker","Insanity"
"8414","Sprint","Marathon"
"8415","Battle Rage","Bloodshed"
"8416","Furious Charge","Dreadnought"
"8417","Tough as Nails","Passive"
"8418","Berserker Rage","Passive"
"8419","Boon of Bul-Kathos","Passive"
"8420","Rampage","Passive"
"8421","Frenzy","Maniac"
"8422","Furious Charge","Battering Ram"
"8423","Battle Rage","Bloodshed"
"8424","Call of the Ancients","The Council Rises"
"8425","Ignore Pain","Iron Hide"
"8426","Wrath of the Berserker","Insanity"
"8427","Superstition","Passive"
"8428","Boon of Bul-Kathos","Passive"
"8429","Ruthless","Passive"
"8430","Brawler","Passive"
"8431","Frenzy","Maniac"
"8432","Call of the Ancients","Together as One"
"8433","Furious Charge","Merciless Assault"
"8434","Battle Rage","Bloodshed"
"8435","Ignore Pain","Iron Hide"
"8436","Wrath of the Berserker","Insanity"
"8437","Ruthless","Passive"
"8438","Boon of Bul-Kathos","Passive"
"8439","Berserker Rage","Passive"
"8440","Rampage","Passive"
"8441","Frenzy","Maniac"
"8442","Furious Charge","Battering Ram"
"8443","Battle Rage","Bloodshed"
"8444","Call of the Ancients","The Council Rises"
"8445","Wrath of the Berserker","Insanity"
"8446","Ignore Pain","Iron Hide"
"8447","Boon of Bul-Kathos","Passive"
"8448","Superstition","Passive"
"8449","Berserker Rage","Passive"
"8450","Ruthless","Passive"
"8451","Frenzy","Maniac"
"8452","Furious Charge","Battering Ram"
"8453","Call of the Ancients","The Council Rises"
"8454","Ignore Pain","Bravado"
"8455","Battle Rage","Bloodshed"
"8456","Wrath of the Berserker","Insanity"
"8457","Berserker Rage","Passive"
"8458","Rampage","Passive"
"8459","Relentless","Passive"
"8460","Boon of Bul-Kathos","Passive"
"8461","Rend","Blood Lust"
"8462","Whirlwind","Volcanic Eruption"
"8463","War Cry","Impunity"
"8464","Call of the Ancients","Ancients' Fury"
"8465","Battle Rage","Marauder's Rage"
"8466","Sprint","Marathon"
"8467","Superstition","Passive"
"8468","Weapons Master","Passive"
"8469","Unforgiving","Passive"
"8470",NA,"Passive"
"8471","Frenzy","Vanguard"
"8472","War Cry","Impunity"
"8473","Wrath of the Berserker","Striding Giant"
"8474","Call of the Ancients","Together as One"
"8475","Furious Charge","Merciless Assault"
"8476","Battle Rage","Bloodshed"
"8477","Boon of Bul-Kathos","Passive"
"8478","Berserker Rage","Passive"
"8479","Juggernaut","Passive"
"8480","Rampage","Passive"
"8481","Frenzy","Maniac"
"8482","Furious Charge","Battering Ram"
"8483","Ignore Pain","Ignorance is Bliss"
"8484","Battle Rage","Bloodshed"
"8485","Wrath of the Berserker","Insanity"
"8486","Call of the Ancients","Together as One"
"8487","Brawler","Passive"
"8488","Rampage","Passive"
"8489","Boon of Bul-Kathos","Passive"
"8490","Ruthless","Passive"
"8491","Frenzy","Maniac"
"8492","Battle Rage","Bloodshed"
"8493","Furious Charge","Battering Ram"
"8494","Call of the Ancients","Together as One"
"8495","War Cry","Impunity"
"8496","Wrath of the Berserker","Insanity"
"8497","Ruthless","Passive"
"8498","Boon of Bul-Kathos","Passive"
"8499","Berserker Rage","Passive"
"8500","Rampage","Passive"
"8501","Frenzy","Maniac"
"8502","Furious Charge","Battering Ram"
"8503","War Cry","Impunity"
"8504","Ignore Pain","Iron Hide"
"8505","Wrath of the Berserker","Insanity"
"8506","Call of the Ancients","The Council Rises"
"8507","Rampage","Passive"
"8508","Superstition","Passive"
"8509","Boon of Bul-Kathos","Passive"
"8510","Berserker Rage","Passive"
"8511","Frenzy","Maniac"
"8512","Furious Charge","Battering Ram"
"8513","Call of the Ancients","The Council Rises"
"8514","Sprint","Marathon"
"8515","Battle Rage","Bloodshed"
"8516","Wrath of the Berserker","Insanity"
"8517","Superstition","Passive"
"8518","Boon of Bul-Kathos","Passive"
"8519","Rampage","Passive"
"8520","Berserker Rage","Passive"
"8521","Call of the Ancients","The Council Rises"
"8522","Furious Charge","Battering Ram"
"8523","Battle Rage","Bloodshed"
"8524","War Cry","Impunity"
"8525","Ignore Pain","Ignorance is Bliss"
"8526","Wrath of the Berserker","Insanity"
"8527","Berserker Rage","Passive"
"8528","Boon of Bul-Kathos","Passive"
"8529","Brawler","Passive"
"8530","Superstition","Passive"
"8531","Frenzy","Maniac"
"8532","Furious Charge","Battering Ram"
"8533","Battle Rage","Bloodshed"
"8534","Wrath of the Berserker","Insanity"
"8535","Ignore Pain","Ignorance is Bliss"
"8536","Call of the Ancients","The Council Rises"
"8537","Boon of Bul-Kathos","Passive"
"8538","Berserker Rage","Passive"
"8539","Ruthless","Passive"
"8540","Bloodthirst","Passive"
"8541","Frenzy","Maniac"
"8542","Wrath of the Berserker","Insanity"
"8543","Furious Charge","Battering Ram"
"8544","Battle Rage","Bloodshed"
"8545","Ignore Pain","Iron Hide"
"8546","Call of the Ancients","The Council Rises"
"8547","Rampage","Passive"
"8548","Ruthless","Passive"
"8549","Boon of Bul-Kathos","Passive"
"8550","Superstition","Passive"
"8551","Furious Charge","Battering Ram"
"8552","Ignore Pain","Iron Hide"
"8553","War Cry","Impunity"
"8554","Battle Rage","Bloodshed"
"8555","Wrath of the Berserker","Insanity"
"8556","Call of the Ancients","The Council Rises"
"8557","Berserker Rage","Passive"
"8558","Boon of Bul-Kathos","Passive"
"8559","Brawler","Passive"
"8560","Rampage","Passive"
"8561","Frenzy","Maniac"
"8562","Furious Charge","Battering Ram"
"8563","Ignore Pain","Ignorance is Bliss"
"8564","Battle Rage","Bloodshed"
"8565","Call of the Ancients","Together as One"
"8566","Wrath of the Berserker","Insanity"
"8567","Boon of Bul-Kathos","Passive"
"8568","Rampage","Passive"
"8569","Superstition","Passive"
"8570","Berserker Rage","Passive"
"8571","Earthquake","Molten Fury"
"8572","Leap","Call of Arreat"
"8573","Sprint","Marathon"
"8574","Threatening Shout","Grim Harvest"
"8575","Call of the Ancients","The Council Rises"
"8576","Wrath of the Berserker","Insanity"
"8577","Relentless","Passive"
"8578","Berserker Rage","Passive"
"8579","Superstition","Passive"
"8580","Boon of Bul-Kathos","Passive"
"8581","Frenzy","Maniac"
"8582","Ignore Pain","Ignorance is Bliss"
"8583","Furious Charge","Battering Ram"
"8584","Call of the Ancients","The Council Rises"
"8585","Battle Rage","Bloodshed"
"8586","Wrath of the Berserker","Insanity"
"8587","Superstition","Passive"
"8588","Boon of Bul-Kathos","Passive"
"8589","Berserker Rage","Passive"
"8590","Ruthless","Passive"
"8591","Call of the Ancients","The Council Rises"
"8592","Ignore Pain","Contempt for Weakness"
"8593","Earthquake","Molten Fury"
"8594","Leap","Death from Above"
"8595","Ground Stomp","Wrenching Smash"
"8596","Wrath of the Berserker","Insanity"
"8597","Boon of Bul-Kathos","Passive"
"8598","Ruthless","Passive"
"8599","Rampage","Passive"
"8600","Berserker Rage","Passive"
"8601","Frenzy","Maniac"
"8602","Furious Charge","Battering Ram"
"8603","Ignore Pain","Iron Hide"
"8604","Battle Rage","Bloodshed"
"8605","Call of the Ancients","The Council Rises"
"8606","Wrath of the Berserker","Insanity"
"8607","Berserker Rage","Passive"
"8608","Tough as Nails","Passive"
"8609","Superstition","Passive"
"8610","Boon of Bul-Kathos","Passive"
"8611","Frenzy","Maniac"
"8612","Furious Charge","Battering Ram"
"8613","Wrath of the Berserker","Insanity"
"8614","Battle Rage","Bloodshed"
"8615","Ignore Pain","Ignorance is Bliss"
"8616","Call of the Ancients","The Council Rises"
"8617","Boon of Bul-Kathos","Passive"
"8618","Berserker Rage","Passive"
"8619","Superstition","Passive"
"8620","Ruthless","Passive"
"8621","Call of the Ancients","The Council Rises"
"8622","Furious Charge","Merciless Assault"
"8623","Sprint","Run Like the Wind"
"8624","War Cry","Impunity"
"8625","Battle Rage","Bloodshed"
"8626","Wrath of the Berserker","Insanity"
"8627","Berserker Rage","Passive"
"8628","Brawler","Passive"
"8629","Rampage","Passive"
"8630","Boon of Bul-Kathos","Passive"
"8631","Frenzy","Maniac"
"8632","Furious Charge","Battering Ram"
"8633","Ignore Pain","Iron Hide"
"8634","Battle Rage","Bloodshed"
"8635","Call of the Ancients","The Council Rises"
"8636","Wrath of the Berserker","Insanity"
"8637","Relentless","Passive"
"8638","Boon of Bul-Kathos","Passive"
"8639","Berserker Rage","Passive"
"8640","Ruthless","Passive"
"8641","Frenzy","Maniac"
"8642","Furious Charge","Battering Ram"
"8643","Battle Rage","Bloodshed"
"8644","Ignore Pain","Ignorance is Bliss"
"8645","Call of the Ancients","The Council Rises"
"8646","Wrath of the Berserker","Insanity"
"8647","Ruthless","Passive"
"8648","Rampage","Passive"
"8649","Boon of Bul-Kathos","Passive"
"8650","Berserker Rage","Passive"
"8651","Frenzy","Maniac"
"8652","Furious Charge","Battering Ram"
"8653","Avalanche","Snow-Capped Mountain"
"8654","Battle Rage","Bloodshed"
"8655","Ignore Pain","Ignorance is Bliss"
"8656","Wrath of the Berserker","Insanity"
"8657","Boon of Bul-Kathos","Passive"
"8658","Berserker Rage","Passive"
"8659","Ruthless","Passive"
"8660","Rampage","Passive"
"8661","Frenzy","Maniac"
"8662","Furious Charge","Battering Ram"
"8663","Call of the Ancients","The Council Rises"
"8664","War Cry","Impunity"
"8665","Battle Rage","Bloodshed"
"8666","Wrath of the Berserker","Insanity"
"8667","Ruthless","Passive"
"8668","Boon of Bul-Kathos","Passive"
"8669","Rampage","Passive"
"8670","Berserker Rage","Passive"
"8671","Frenzy","Maniac"
"8672","Furious Charge","Battering Ram"
"8673","Battle Rage","Bloodshed"
"8674","Ignore Pain","Iron Hide"
"8675","Call of the Ancients","The Council Rises"
"8676","Wrath of the Berserker","Insanity"
"8677","Superstition","Passive"
"8678","Boon of Bul-Kathos","Passive"
"8679","Berserker Rage","Passive"
"8680","Ruthless","Passive"
"8681","Whirlwind","Dust Devils"
"8682","Ignore Pain","Iron Hide"
"8683","Battle Rage","Bloodshed"
"8684","Furious Charge","Merciless Assault"
"8685","War Cry","Impunity"
"8686","Wrath of the Berserker","Striding Giant"
"8687","Superstition","Passive"
"8688","Boon of Bul-Kathos","Passive"
"8689","Berserker Rage","Passive"
"8690","Brawler","Passive"
"8691","Furious Charge","Battering Ram"
"8692","Battle Rage","Bloodshed"
"8693","War Cry","Impunity"
"8694","Wrath of the Berserker","Insanity"
"8695","Ignore Pain","Iron Hide"
"8696","Call of the Ancients","Together as One"
"8697","Boon of Bul-Kathos","Passive"
"8698","Ruthless","Passive"
"8699","Berserker Rage","Passive"
"8700","Rampage","Passive"
"8701","Frenzy","Maniac"
"8702","Furious Charge","Battering Ram"
"8703","Battle Rage","Bloodshed"
"8704","Ignore Pain","Ignorance is Bliss"
"8705","Call of the Ancients","The Council Rises"
"8706","Wrath of the Berserker","Insanity"
"8707","Ruthless","Passive"
"8708","Berserker Rage","Passive"
"8709","Boon of Bul-Kathos","Passive"
"8710","Rampage","Passive"
"8711","Frenzy","Maniac"
"8712","Furious Charge","Battering Ram"
"8713","Ignore Pain","Ignorance is Bliss"
"8714","Call of the Ancients","The Council Rises"
"8715","Battle Rage","Bloodshed"
"8716","Wrath of the Berserker","Insanity"
"8717","Berserker Rage","Passive"
"8718","Boon of Bul-Kathos","Passive"
"8719","Tough as Nails","Passive"
"8720","Superstition","Passive"
"8721","Frenzy","Maniac"
"8722","Furious Charge","Battering Ram"
"8723","Ignore Pain","Iron Hide"
"8724","Battle Rage","Marauder's Rage"
"8725","Call of the Ancients","The Council Rises"
"8726","Wrath of the Berserker","Insanity"
"8727","Berserker Rage","Passive"
"8728","Tough as Nails","Passive"
"8729","Boon of Bul-Kathos","Passive"
"8730","Rampage","Passive"
"8731","Frenzy","Smite"
"8732","Whirlwind","Wind Shear"
"8733","Battle Rage","Marauder's Rage"
"8734","Threatening Shout","Falter"
"8735","Furious Charge","Dreadnought"
"8736","Wrath of the Berserker","Insanity"
"8737","Brawler","Passive"
"8738","Weapons Master","Passive"
"8739","Berserker Rage","Passive"
"8740","Ruthless","Passive"
"8741","Frenzy","Maniac"
"8742","Furious Charge","Battering Ram"
"8743","Ignore Pain","Ignorance is Bliss"
"8744","Battle Rage","Bloodshed"
"8745","Wrath of the Berserker","Striding Giant"
"8746","Call of the Ancients","Together as One"
"8747","Berserker Rage","Passive"
"8748","Superstition","Passive"
"8749","Boon of Bul-Kathos","Passive"
"8750","Ruthless","Passive"
"8751","Frenzy","Maniac"
"8752","Furious Charge","Battering Ram"
"8753","Ignore Pain","Ignorance is Bliss"
"8754","Battle Rage","Bloodshed"
"8755","Wrath of the Berserker","Insanity"
"8756","Call of the Ancients","The Council Rises"
"8757","Berserker Rage","Passive"
"8758","Boon of Bul-Kathos","Passive"
"8759","Tough as Nails","Passive"
"8760","Superstition","Passive"
"8761","Call of the Ancients","The Council Rises"
"8762","Furious Charge","Battering Ram"
"8763","War Cry","Impunity"
"8764","Battle Rage","Bloodshed"
"8765","Ignore Pain","Ignorance is Bliss"
"8766","Wrath of the Berserker","Insanity"
"8767","Rampage","Passive"
"8768","Boon of Bul-Kathos","Passive"
"8769","Berserker Rage","Passive"
"8770","Ruthless","Passive"
"8771","Frenzy","Maniac"
"8772","Call of the Ancients","The Council Rises"
"8773","Furious Charge","Battering Ram"
"8774","Ignore Pain","Iron Hide"
"8775","Battle Rage","Bloodshed"
"8776","Wrath of the Berserker","Insanity"
"8777","Boon of Bul-Kathos","Passive"
"8778","Berserker Rage","Passive"
"8779","Superstition","Passive"
"8780","Ruthless","Passive"
"8781","Frenzy","Maniac"
"8782","Call of the Ancients","The Council Rises"
"8783","Ignore Pain","Iron Hide"
"8784","Furious Charge","Battering Ram"
"8785","Battle Rage","Bloodshed"
"8786","Wrath of the Berserker","Insanity"
"8787","Superstition","Passive"
"8788","Boon of Bul-Kathos","Passive"
"8789","Ruthless","Passive"
"8790","Berserker Rage","Passive"
"8791","Call of the Ancients","The Council Rises"
"8792","Leap","Call of Arreat"
"8793","Sprint","Marathon"
"8794","Earthquake","Molten Fury"
"8795","War Cry","Impunity"
"8796","Wrath of the Berserker","Insanity"
"8797","Brawler","Passive"
"8798","Boon of Bul-Kathos","Passive"
"8799","Weapons Master","Passive"
"8800","Rampage","Passive"
"8801","Frenzy","Maniac"
"8802","Furious Charge","Battering Ram"
"8803","Ignore Pain","Ignorance is Bliss"
"8804","Battle Rage","Bloodshed"
"8805","Call of the Ancients","Together as One"
"8806","Wrath of the Berserker","Striding Giant"
"8807","Brawler","Passive"
"8808","Ruthless","Passive"
"8809","Boon of Bul-Kathos","Passive"
"8810","Rampage","Passive"
"8811","Frenzy","Maniac"
"8812","Furious Charge","Battering Ram"
"8813","Battle Rage","Bloodshed"
"8814","Ignore Pain","Iron Hide"
"8815","Call of the Ancients","The Council Rises"
"8816","Wrath of the Berserker","Insanity"
"8817","Ruthless","Passive"
"8818","Rampage","Passive"
"8819","Brawler","Passive"
"8820","Boon of Bul-Kathos","Passive"
"8821","Frenzy","Maniac"
"8822","Leap","Death from Above"
"8823","Call of the Ancients","The Council Rises"
"8824","Ignore Pain","Ignorance is Bliss"
"8825","Wrath of the Berserker","Insanity"
"8826","War Cry","Impunity"
"8827","Rampage","Passive"
"8828","Berserker Rage","Passive"
"8829","Boon of Bul-Kathos","Passive"
"8830","Superstition","Passive"
"8831","Frenzy","Maniac"
"8832","Wrath of the Berserker","Insanity"
"8833","Furious Charge","Battering Ram"
"8834","Battle Rage","Bloodshed"
"8835","Call of the Ancients","The Council Rises"
"8836","Ignore Pain","Ignorance is Bliss"
"8837","Berserker Rage","Passive"
"8838","Boon of Bul-Kathos","Passive"
"8839","Superstition","Passive"
"8840","Ruthless","Passive"
"8841","Frenzy","Maniac"
"8842","Furious Charge","Battering Ram"
"8843","Battle Rage","Bloodshed"
"8844","Ignore Pain","Contempt for Weakness"
"8845","Wrath of the Berserker","Insanity"
"8846","Call of the Ancients","The Council Rises"
"8847","Berserker Rage","Passive"
"8848","Ruthless","Passive"
"8849","Boon of Bul-Kathos","Passive"
"8850","Superstition","Passive"
"8851","Frenzy","Maniac"
"8852","Call of the Ancients","The Council Rises"
"8853","Battle Rage","Bloodshed"
"8854","Furious Charge","Battering Ram"
"8855","War Cry","Impunity"
"8856","Wrath of the Berserker","Insanity"
"8857","Berserker Rage","Passive"
"8858","Brawler","Passive"
"8859","Boon of Bul-Kathos","Passive"
"8860","Ruthless","Passive"
"8861","Frenzy","Maniac"
"8862","Furious Charge","Battering Ram"
"8863","Sprint","Marathon"
"8864","Ignore Pain","Bravado"
"8865","Call of the Ancients","The Council Rises"
"8866","Wrath of the Berserker","Insanity"
"8867","Ruthless","Passive"
"8868","Boon of Bul-Kathos","Passive"
"8869","Berserker Rage","Passive"
"8870","Rampage","Passive"
"8871","Frenzy","Maniac"
"8872","Furious Charge","Battering Ram"
"8873","Ignore Pain","Ignorance is Bliss"
"8874","Battle Rage","Bloodshed"
"8875","Wrath of the Berserker","Insanity"
"8876","Call of the Ancients","The Council Rises"
"8877","Ruthless","Passive"
"8878","Superstition","Passive"
"8879","Boon of Bul-Kathos","Passive"
"8880","Berserker Rage","Passive"
"8881","Call of the Ancients","The Council Rises"
"8882","Furious Charge","Battering Ram"
"8883","Overpower","Killing Spree"
"8884","Battle Rage","Into the Fray"
"8885","Ignore Pain","Iron Hide"
"8886","Wrath of the Berserker","Insanity"
"8887","Ruthless","Passive"
"8888","Brawler","Passive"
"8889","Boon of Bul-Kathos","Passive"
"8890","Berserker Rage","Passive"
"8891","Frenzy","Maniac"
"8892","Furious Charge","Battering Ram"
"8893","Wrath of the Berserker","Insanity"
"8894","Battle Rage","Bloodshed"
"8895","Ignore Pain","Ignorance is Bliss"
"8896","Call of the Ancients","The Council Rises"
"8897","Ruthless","Passive"
"8898","Berserker Rage","Passive"
"8899","Superstition","Passive"
"8900","Boon of Bul-Kathos","Passive"
"8901","Frenzy","Maniac"
"8902","Furious Charge","Battering Ram"
"8903","Ignore Pain","Ignorance is Bliss"
"8904","Battle Rage","Bloodshed"
"8905","Call of the Ancients","The Council Rises"
"8906","Wrath of the Berserker","Insanity"
"8907","Superstition","Passive"
"8908","Ruthless","Passive"
"8909","Boon of Bul-Kathos","Passive"
"8910","Rampage","Passive"
"8911","Frenzy","Maniac"
"8912","Furious Charge","Battering Ram"
"8913","Sprint","Marathon"
"8914","Battle Rage","Bloodshed"
"8915","Call of the Ancients","The Council Rises"
"8916","Wrath of the Berserker","Insanity"
"8917","Rampage","Passive"
"8918","Ruthless","Passive"
"8919","Berserker Rage","Passive"
"8920","Boon of Bul-Kathos","Passive"
"8921","Frenzy","Maniac"
"8922","Furious Charge","Battering Ram"
"8923","Ignore Pain","Ignorance is Bliss"
"8924","Call of the Ancients","The Council Rises"
"8925","Wrath of the Berserker","Insanity"
"8926","Battle Rage","Bloodshed"
"8927","Boon of Bul-Kathos","Passive"
"8928","Superstition","Passive"
"8929","Berserker Rage","Passive"
"8930","Ruthless","Passive"
"8931","Frenzy","Maniac"
"8932","Furious Charge","Battering Ram"
"8933","Wrath of the Berserker","Insanity"
"8934","Call of the Ancients","The Council Rises"
"8935","Ignore Pain","Ignorance is Bliss"
"8936","Battle Rage","Bloodshed"
"8937","Ruthless","Passive"
"8938","Rampage","Passive"
"8939","Superstition","Passive"
"8940","Boon of Bul-Kathos","Passive"
"8941","Call of the Ancients","Together as One"
"8942","Furious Charge","Stamina"
"8943","War Cry","Impunity"
"8944","Battle Rage","Bloodshed"
"8945","Ignore Pain","Ignorance is Bliss"
"8946","Wrath of the Berserker","Insanity"
"8947","Boon of Bul-Kathos","Passive"
"8948","Rampage","Passive"
"8949","Brawler","Passive"
"8950","Superstition","Passive"
"8951","Call of the Ancients","Together as One"
"8952","Furious Charge","Battering Ram"
"8953","Battle Rage","Bloodshed"
"8954","Ignore Pain","Ignorance is Bliss"
"8955","Wrath of the Berserker","Insanity"
"8956","War Cry","Impunity"
"8957","Berserker Rage","Passive"
"8958","Boon of Bul-Kathos","Passive"
"8959","Ruthless","Passive"
"8960","Superstition","Passive"
"8961","Frenzy","Maniac"
"8962","Furious Charge","Battering Ram"
"8963","War Cry","Impunity"
"8964","Ignore Pain","Iron Hide"
"8965","Wrath of the Berserker","Insanity"
"8966","Call of the Ancients","The Council Rises"
"8967","Berserker Rage","Passive"
"8968","Rampage","Passive"
"8969","Boon of Bul-Kathos","Passive"
"8970","Ruthless","Passive"
"8971","Hammer of the Ancients","Smash"
"8972","Furious Charge","Battering Ram"
"8973","Ignore Pain","Iron Hide"
"8974","Wrath of the Berserker","Insanity"
"8975","War Cry","Impunity"
"8976","Battle Rage","Bloodshed"
"8977","Berserker Rage","Passive"
"8978","Brawler","Passive"
"8979","Rampage","Passive"
"8980","Superstition","Passive"
"8981","Weapon Throw","Ricochet"
"8982","Call of the Ancients","The Council Rises"
"8983","Battle Rage","Marauder's Rage"
"8984","War Cry","Impunity"
"8985","Ancient Spear","Jagged Edge"
"8986","Wrath of the Berserker","Insanity"
"8987","Rampage","Passive"
"8988","No Escape","Passive"
"8989","Ruthless","Passive"
"8990","Bloodthirst","Passive"
"8991","Seismic Slam","Rumble"
"8992","Avalanche","Lahar"
"8993","Battle Rage","Bloodshed"
"8994","Furious Charge","Merciless Assault"
"8995","Wrath of the Berserker","Insanity"
"8996","Call of the Ancients","Ancients' Fury"
"8997","Boon of Bul-Kathos","Passive"
"8998","Ruthless","Passive"
"8999","Unforgiving","Passive"
"9000","Superstition","Passive"
"9001","Call of the Ancients","The Council Rises"
"9002","Furious Charge","Battering Ram"
"9003","Wrath of the Berserker","Insanity"
"9004","Ignore Pain","Bravado"
"9005","War Cry","Impunity"
"9006","Battle Rage","Bloodshed"
"9007","Boon of Bul-Kathos","Passive"
"9008","Ruthless","Passive"
"9009","Berserker Rage","Passive"
"9010","Superstition","Passive"
"9011","Frenzy","Maniac"
"9012","Furious Charge","Battering Ram"
"9013","Ignore Pain","Iron Hide"
"9014","Battle Rage","Marauder's Rage"
"9015","Wrath of the Berserker","Insanity"
"9016","Call of the Ancients","The Council Rises"
"9017","Berserker Rage","Passive"
"9018","Superstition","Passive"
"9019","Ruthless","Passive"
"9020","Boon of Bul-Kathos","Passive"
"9021","Frenzy","Maniac"
"9022","Furious Charge","Battering Ram"
"9023","Battle Rage","Bloodshed"
"9024","Ignore Pain","Iron Hide"
"9025","Wrath of the Berserker","Insanity"
"9026","Call of the Ancients","The Council Rises"
"9027","Brawler","Passive"
"9028","Boon of Bul-Kathos","Passive"
"9029","Berserker Rage","Passive"
"9030","Rampage","Passive"
"9031","Frenzy","Maniac"
"9032","Furious Charge","Battering Ram"
"9033","Battle Rage","Bloodshed"
